index,actions,age,degree,group,knows_game,knows_gt,level_studies,player,predictions,private_account,profession,public_account,rounds,sex,threshold,time_end_action,time_end_pred,time_start_action,time_start_pred,treatment,gap_threshold,round_donations,time_elapsed_action,time_elapsed_pred,etimeactionnr,etimeprednr
1302,4,20,Computer Science,51,False,1.0,master,261,88.0,20,student,104,5,Male,True,2018-03-09 01:50:36.739000000,2018-03-09 01:51:13.357000000,2018-03-09 01:50:20.807000000,2018-03-09 01:51:07.591000000,2,16,16,0 days 00:00:15.932000000,0 days 00:00:05.766000000,15932000000,5766000000
1303,0,20,Computer Science,51,False,1.0,master,261,116.0,16,student,142,17,Male,True,2018-03-09 02:01:09.456000000,2018-03-09 02:01:25.367000000,2018-03-09 02:01:06.778000000,2018-03-09 02:01:20.118000000,2,-22,0,0 days 00:00:02.678000000,0 days 00:00:05.249000000,2678000000,5249000000
1304,0,20,Computer Science,51,False,1.0,master,261,88.0,20,student,122,7,Male,True,2018-03-09 01:52:54.095000000,2018-03-09 01:53:40.042000000,2018-03-09 01:52:43.045000000,2018-03-09 01:53:34.949000000,2,-2,10,0 days 00:00:11.050000000,0 days 00:00:05.093000000,11050000000,5093000000
1305,4,20,Computer Science,51,False,1.0,master,261,18.0,36,student,22,1,Male,True,2018-03-09 01:44:18.563000000,2018-03-09 01:45:36.858000000,2018-03-09 01:44:04.572000000,2018-03-09 01:45:29.553000000,2,98,22,0 days 00:00:13.991000000,0 days 00:00:07.305000000,13991000000,7305000000
1306,0,20,Computer Science,51,False,1.0,master,261,106.0,18,student,132,11,Male,True,2018-03-09 01:57:16.467000000,2018-03-09 01:57:32.955000000,2018-03-09 01:57:12.268000000,2018-03-09 01:57:27.081000000,2,-12,0,0 days 00:00:04.199000000,0 days 00:00:05.874000000,4199000000,5874000000
1307,4,20,Computer Science,51,False,1.0,master,261,58.0,28,student,68,3,Male,True,2018-03-09 01:47:48.961000000,2018-03-09 01:48:20.738000000,2018-03-09 01:47:34.387000000,2018-03-09 01:48:09.644000000,2,52,22,0 days 00:00:14.574000000,0 days 00:00:11.094000000,14574000000,11094000000
1308,0,20,Computer Science,51,False,1.0,master,261,84.0,20,student,112,6,Male,True,2018-03-09 01:51:45.378000000,2018-03-09 01:52:22.298000000,2018-03-09 01:51:34.046000000,2018-03-09 01:52:16.144000000,2,8,8,0 days 00:00:11.332000000,0 days 00:00:06.154000000,11332000000,6154000000
1309,4,20,Computer Science,51,False,1.0,master,261,76.0,24,student,88,4,Male,True,2018-03-09 01:48:52.611000000,2018-03-09 01:49:39.971000000,2018-03-09 01:48:41.425000000,2018-03-09 01:49:33.537000000,2,32,20,0 days 00:00:11.186000000,0 days 00:00:06.434000000,11186000000,6434000000
1310,0,20,Computer Science,51,False,1.0,master,261,116.0,16,student,142,16,Male,True,2018-03-09 02:00:36.555000000,2018-03-09 02:00:55.105000000,2018-03-09 02:00:28.694000000,2018-03-09 02:00:47.137000000,2,-22,0,0 days 00:00:07.861000000,0 days 00:00:07.968000000,7861000000,7968000000
1311,0,20,Computer Science,51,False,1.0,master,261,112.0,16,student,142,15,Male,True,2018-03-09 01:59:40.197000000,2018-03-09 02:00:16.729000000,2018-03-09 01:59:37.309000000,2018-03-09 02:00:11.045000000,2,-22,4,0 days 00:00:02.888000000,0 days 00:00:05.684000000,2888000000,5684000000
1312,4,20,Computer Science,51,False,1.0,master,261,36.0,32,student,46,2,Male,True,2018-03-09 01:46:20.630000000,2018-03-09 01:46:53.580000000,2018-03-09 01:46:07.634000000,2018-03-09 01:46:41.332000000,2,74,24,0 days 00:00:12.996000000,0 days 00:00:12.248000000,12996000000,12248000000
1313,0,20,Computer Science,51,False,1.0,master,261,112.0,16,student,138,14,Male,True,2018-03-09 01:59:10.255000000,2018-03-09 01:59:25.503000000,2018-03-09 01:59:02.855000000,2018-03-09 01:59:20.947000000,2,-18,0,0 days 00:00:07.400000000,0 days 00:00:04.556000000,7400000000,4556000000
1314,2,20,Computer Science,51,False,1.0,master,261,120.0,16,student,138,13,Male,True,2018-03-09 01:58:34.120000000,2018-03-09 01:58:50.831000000,2018-03-09 01:58:28.802000000,2018-03-09 01:58:44.757000000,2,-18,2,0 days 00:00:05.318000000,0 days 00:00:06.074000000,5318000000,6074000000
1315,0,20,Computer Science,51,False,1.0,master,261,104.0,18,student,132,9,Male,True,2018-03-09 01:55:50.241000000,2018-03-09 01:56:07.102000000,2018-03-09 01:55:33.708000000,2018-03-09 01:56:00.921000000,2,-12,2,0 days 00:00:16.533000000,0 days 00:00:06.181000000,16533000000,6181000000
1316,4,25,Computer Science,51,False,0.0,master,263,22.0,36,student,22,1,Male,True,2018-03-08 09:28:12.627000000,2018-03-08 09:30:08.660000000,2018-03-08 09:28:05.558000000,2018-03-08 09:29:33.782000000,2,98,22,0 days 00:00:07.069000000,0 days 00:00:34.878000000,7069000000,34878000000
1317,0,25,Computer Science,51,False,0.0,master,263,136.0,16,student,138,13,Male,True,2018-03-08 09:42:46.040000000,2018-03-08 09:42:53.419000000,2018-03-08 09:42:28.277000000,2018-03-08 09:42:46.655000000,2,-18,2,0 days 00:00:17.763000000,0 days 00:00:06.764000000,17763000000,6764000000
1318,0,25,Computer Science,51,False,0.0,master,263,138.0,16,student,138,14,Male,True,2018-03-08 09:43:18.225000000,2018-03-08 09:43:26.160000000,2018-03-08 09:43:05.986000000,2018-03-08 09:43:18.806000000,2,-18,0,0 days 00:00:12.239000000,0 days 00:00:07.354000000,12239000000,7354000000
1319,2,25,Computer Science,51,False,0.0,master,263,90.0,26,student,88,4,Male,True,2018-03-08 09:33:05.486000000,2018-03-08 09:34:04.729000000,2018-03-08 09:32:40.747000000,2018-03-08 09:33:46.397000000,2,32,20,0 days 00:00:24.739000000,0 days 00:00:18.332000000,24739000000,18332000000
1320,0,25,Computer Science,51,False,0.0,master,263,142.0,16,student,142,16,Male,True,2018-03-08 09:44:46.800000000,2018-03-08 09:44:53.967000000,2018-03-08 09:44:34.572000000,2018-03-08 09:44:47.427000000,2,-22,0,0 days 00:00:12.228000000,0 days 00:00:06.540000000,12228000000,6540000000
1321,4,25,Computer Science,51,False,0.0,master,263,68.0,28,student,68,3,Male,True,2018-03-08 09:31:54.699000000,2018-03-08 09:32:40.290000000,2018-03-08 09:31:38.399000000,2018-03-08 09:32:15.382000000,2,52,22,0 days 00:00:16.300000000,0 days 00:00:24.908000000,16300000000,24908000000
1322,0,25,Computer Science,51,False,0.0,master,263,138.0,16,student,142,15,Male,True,2018-03-08 09:44:05.505000000,2018-03-08 09:44:11.977000000,2018-03-08 09:43:39.122000000,2018-03-08 09:44:06.048000000,2,-22,4,0 days 00:00:26.383000000,0 days 00:00:05.929000000,26383000000,5929000000
1323,4,25,Computer Science,51,False,0.0,master,263,18.0,32,student,46,2,Male,True,2018-03-08 09:30:31.743000000,2018-03-08 09:31:37.877000000,2018-03-08 09:30:09.128000000,2018-03-08 09:30:52.524000000,2,74,24,0 days 00:00:22.615000000,0 days 00:00:45.353000000,22615000000,45353000000
1324,0,25,Computer Science,51,False,0.0,master,263,132.0,16,student,132,11,Male,True,2018-03-08 09:41:18.007000000,2018-03-08 09:41:36.536000000,2018-03-08 09:41:15.117000000,2018-03-08 09:41:28.748000000,2,-12,0,0 days 00:00:02.890000000,0 days 00:00:07.788000000,2890000000,7788000000
1325,0,25,Computer Science,51,False,0.0,master,263,132.0,16,student,132,10,Male,True,2018-03-08 09:40:51.198000000,2018-03-08 09:41:11.251000000,2018-03-08 09:40:37.662000000,2018-03-08 09:41:01.832000000,2,-12,0,0 days 00:00:13.536000000,0 days 00:00:09.419000000,13536000000,9419000000
1326,0,25,Computer Science,51,False,0.0,master,263,132.0,16,student,136,12,Male,True,2018-03-08 09:42:09.527000000,2018-03-08 09:42:15.783000000,2018-03-08 09:41:50.278000000,2018-03-08 09:42:10.078000000,2,-16,4,0 days 00:00:19.249000000,0 days 00:00:05.705000000,19249000000,5705000000
1327,0,25,Computer Science,51,False,0.0,master,263,130.0,16,student,132,9,Male,True,2018-03-08 09:39:57.913000000,2018-03-08 09:40:33.580000000,2018-03-08 09:39:44.316000000,2018-03-08 09:40:08.590000000,2,-12,2,0 days 00:00:13.597000000,0 days 00:00:24.990000000,13597000000,24990000000
1328,0,25,Computer Science,51,False,0.0,master,263,142.0,16,student,142,17,Male,True,2018-03-08 09:45:19.109000000,2018-03-08 09:45:24.950000000,2018-03-08 09:45:07.261000000,2018-03-08 09:45:19.726000000,2,-22,0,0 days 00:00:11.848000000,0 days 00:00:05.224000000,11848000000,5224000000
1329,4,25,Computer Science,51,False,0.0,master,263,124.0,16,student,122,7,Male,True,2018-03-08 09:37:18.015000000,2018-03-08 09:38:01.973000000,2018-03-08 09:36:42.092000000,2018-03-08 09:37:38.787000000,2,-2,10,0 days 00:00:35.923000000,0 days 00:00:23.186000000,35923000000,23186000000
1330,0,25,Computer Science,51,False,0.0,master,263,142.0,16,student,130,8,Male,True,2018-03-08 09:38:29.301000000,2018-03-08 09:39:07.706000000,2018-03-08 09:38:02.519000000,2018-03-08 09:38:50.047000000,2,-10,8,0 days 00:00:26.782000000,0 days 00:00:17.659000000,26782000000,17659000000
1331,4,25,Computer Science,51,False,0.0,master,263,108.0,22,student,104,5,Male,True,2018-03-08 09:34:56.504000000,2018-03-08 09:35:27.654000000,2018-03-08 09:34:25.421000000,2018-03-08 09:35:07.122000000,2,16,16,0 days 00:00:31.083000000,0 days 00:00:20.532000000,31083000000,20532000000
1332,2,25,Computer Science,51,False,0.0,master,263,124.0,20,student,112,6,Male,True,2018-03-08 09:36:10.750000000,2018-03-08 09:36:41.639000000,2018-03-08 09:35:38.271000000,2018-03-08 09:36:11.307000000,2,8,8,0 days 00:00:32.479000000,0 days 00:00:30.332000000,32479000000,30332000000
1333,4,24,Computer Science,51,False,1.0,master,272,120.0,14,student,122,7,Female,True,2018-03-09 01:59:03.791000000,2018-03-09 01:59:40.296000000,2018-03-09 01:58:47.043000000,2018-03-09 01:59:34.622000000,2,-2,10,0 days 00:00:16.748000000,0 days 00:00:05.674000000,16748000000,5674000000
1334,0,24,Computer Science,51,False,1.0,master,272,132.0,8,student,132,11,Female,True,2018-03-09 02:03:16.252000000,2018-03-09 02:03:31.759000000,2018-03-09 02:03:13.985000000,2018-03-09 02:03:26.875000000,2,-12,0,0 days 00:00:02.267000000,0 days 00:00:04.884000000,2267000000,4884000000
1335,0,24,Computer Science,51,False,1.0,master,272,136.0,4,student,138,13,Female,True,2018-03-09 02:04:31.933000000,2018-03-09 02:04:49.566000000,2018-03-09 02:04:27.062000000,2018-03-09 02:04:42.517000000,2,-18,2,0 days 00:00:04.871000000,0 days 00:00:07.049000000,4871000000,7049000000
1336,4,24,Computer Science,51,False,1.0,master,272,116.0,18,student,112,6,Female,True,2018-03-09 01:57:55.633000000,2018-03-09 01:58:26.378000000,2018-03-09 01:57:27.397000000,2018-03-09 01:58:16.366000000,2,8,8,0 days 00:00:28.236000000,0 days 00:00:10.012000000,28236000000,10012000000
1337,0,24,Computer Science,51,False,1.0,master,272,142.0,0,student,142,16,Female,True,2018-03-09 02:06:22.499000000,2018-03-09 02:06:48.349000000,2018-03-09 02:06:20.653000000,2018-03-09 02:06:43.280000000,2,-22,0,0 days 00:00:01.846000000,0 days 00:00:05.069000000,1846000000,5069000000
1338,4,24,Computer Science,51,False,1.0,master,272,58.0,30,student,68,3,Female,True,2018-03-09 01:53:45.124000000,2018-03-09 01:54:28.461000000,2018-03-09 01:53:41.793000000,2018-03-09 01:54:05.873000000,2,52,22,0 days 00:00:03.331000000,0 days 00:00:22.588000000,3331000000,22588000000
1339,4,24,Computer Science,51,False,1.0,master,272,140.0,0,student,142,15,Female,True,2018-03-09 02:05:50.211000000,2018-03-09 02:06:15.630000000,2018-03-09 02:05:40.888000000,2018-03-09 02:06:10.960000000,2,-22,4,0 days 00:00:09.323000000,0 days 00:00:04.670000000,9323000000,4670000000
1340,4,24,Computer Science,51,False,1.0,master,272,88.0,26,student,88,4,Female,True,2018-03-09 01:55:21.929000000,2018-03-09 01:55:50.261000000,2018-03-09 01:54:39.094000000,2018-03-09 01:55:42.698000000,2,32,20,0 days 00:00:42.835000000,0 days 00:00:07.563000000,42835000000,7563000000
1341,4,24,Computer Science,51,False,1.0,master,272,34.0,34,student,46,2,Female,True,2018-03-09 01:52:11.245000000,2018-03-09 01:53:00.911000000,2018-03-09 01:52:08.195000000,2018-03-09 01:52:41.983000000,2,74,24,0 days 00:00:03.050000000,0 days 00:00:18.928000000,3050000000,18928000000
1342,0,24,Computer Science,51,False,1.0,master,272,138.0,4,student,138,14,Female,True,2018-03-09 02:05:04.533000000,2018-03-09 02:05:19.279000000,2018-03-09 02:05:01.225000000,2018-03-09 02:05:15.166000000,2,-18,0,0 days 00:00:03.308000000,0 days 00:00:04.113000000,3308000000,4113000000
1343,2,24,Computer Science,51,False,1.0,master,272,140.0,8,student,132,9,Female,True,2018-03-09 02:01:37.327000000,2018-03-09 02:02:05.992000000,2018-03-09 02:01:33.076000000,2018-03-09 02:01:58.094000000,2,-12,2,0 days 00:00:04.251000000,0 days 00:00:07.898000000,4251000000,7898000000
1344,4,24,Computer Science,51,False,1.0,master,272,130.0,10,student,130,8,Female,True,2018-03-09 02:00:09.219000000,2018-03-09 02:00:45.862000000,2018-03-09 02:00:01.085000000,2018-03-09 02:00:39.964000000,2,-10,8,0 days 00:00:08.134000000,0 days 00:00:05.898000000,8134000000,5898000000
1345,0,24,Computer Science,51,False,1.0,master,272,132.0,8,student,132,10,Female,True,2018-03-09 02:02:42.745000000,2018-03-09 02:03:01.330000000,2018-03-09 02:02:40.228000000,2018-03-09 02:02:53.376000000,2,-12,0,0 days 00:00:02.517000000,0 days 00:00:07.954000000,2517000000,7954000000
1346,4,24,Computer Science,51,False,1.0,master,272,106.0,22,student,104,5,Female,True,2018-03-09 01:56:38.747000000,2018-03-09 01:57:26.902000000,2018-03-09 01:56:21.031000000,2018-03-09 01:57:09.500000000,2,16,16,0 days 00:00:17.716000000,0 days 00:00:17.402000000,17716000000,17402000000
1347,0,24,Computer Science,51,False,1.0,master,272,140.0,0,student,142,17,Female,True,2018-03-09 02:07:11.861000000,2018-03-09 02:07:27.494000000,2018-03-09 02:07:00.825000000,2018-03-09 02:07:22.541000000,2,-22,0,0 days 00:00:11.036000000,0 days 00:00:04.953000000,11036000000,4953000000
1348,4,24,Computer Science,51,False,1.0,master,272,136.0,4,student,136,12,Female,True,2018-03-09 02:03:47.493000000,2018-03-09 02:04:14.887000000,2018-03-09 02:03:44.960000000,2018-03-09 02:04:08.175000000,2,-16,4,0 days 00:00:02.533000000,0 days 00:00:06.712000000,2533000000,6712000000
1349,2,24,Computer Science,51,False,1.0,master,272,12.0,38,student,22,1,Female,True,2018-03-09 01:50:12.280000000,2018-03-09 01:51:57.517000000,2018-03-09 01:50:04.042000000,2018-03-09 01:51:33.424000000,2,98,22,0 days 00:00:08.238000000,0 days 00:00:24.093000000,8238000000,24093000000
1350,2,27,Social Sciences,60,False,0.0,PhD,275,60.0,26,other,62,5,Male,True,2018-03-20 01:32:28.443000000,2018-03-20 01:33:20.553000000,2018-03-20 01:32:15.515000000,2018-03-20 01:33:09.288000000,2,58,14,0 days 00:00:12.928000000,0 days 00:00:11.265000000,12928000000,11265000000
1351,4,27,Social Sciences,60,False,0.0,PhD,275,100.0,20,other,102,7,Male,True,2018-03-20 01:35:27.440000000,2018-03-20 01:36:05.405000000,2018-03-20 01:35:04.454000000,2018-03-20 01:35:38.064000000,2,18,22,0 days 00:00:22.986000000,0 days 00:00:27.341000000,22986000000,27341000000
1352,2,27,Social Sciences,60,False,0.0,PhD,275,12.0,38,other,16,1,Male,True,2018-03-20 01:26:07.893000000,2018-03-20 01:28:02.165000000,2018-03-20 01:26:03.064000000,2018-03-20 01:27:39.124000000,2,104,16,0 days 00:00:04.829000000,0 days 00:00:23.041000000,4829000000,23041000000
1353,4,27,Social Sciences,60,False,0.0,PhD,275,48.0,28,other,48,4,Male,True,2018-03-20 01:31:26.753000000,2018-03-20 01:32:15.009000000,2018-03-20 01:31:09.670000000,2018-03-20 01:31:47.480000000,2,72,12,0 days 00:00:17.083000000,0 days 00:00:27.529000000,17083000000,27529000000
1354,2,27,Social Sciences,60,False,0.0,PhD,275,12.0,36,other,24,2,Male,True,2018-03-20 01:28:53.560000000,2018-03-20 01:29:26.477000000,2018-03-20 01:28:32.973000000,2018-03-20 01:29:14.323000000,2,96,8,0 days 00:00:20.587000000,0 days 00:00:12.154000000,20587000000,12154000000
1355,4,27,Social Sciences,60,False,0.0,PhD,275,12.0,32,other,36,3,Male,True,2018-03-20 01:30:09.032000000,2018-03-20 01:30:59.002000000,2018-03-20 01:29:57.338000000,2018-03-20 01:30:39.860000000,2,84,12,0 days 00:00:11.694000000,0 days 00:00:19.142000000,11694000000,19142000000
1356,2,27,Social Sciences,60,False,0.0,PhD,275,72.0,24,other,80,6,Male,True,2018-03-20 01:34:22.105000000,2018-03-20 01:34:43.772000000,2018-03-20 01:33:51.350000000,2018-03-20 01:34:32.716000000,2,40,18,0 days 00:00:30.755000000,0 days 00:00:11.056000000,30755000000,11056000000
1357,4,27,Social Sciences,60,False,0.0,PhD,275,122.0,16,other,122,8,Male,True,2018-03-20 01:36:42.404000000,2018-03-20 01:37:21.142000000,2018-03-20 01:36:05.888000000,2018-03-20 01:37:03.129000000,2,-2,20,0 days 00:00:36.516000000,0 days 00:00:18.013000000,36516000000,18013000000
1358,0,27,Social Sciences,60,False,0.0,PhD,275,124.0,16,other,122,9,Male,True,2018-03-20 01:37:59.206000000,2018-03-20 01:38:33.636000000,2018-03-20 01:37:37.070000000,2018-03-20 01:38:09.834000000,2,-2,0,0 days 00:00:22.136000000,0 days 00:00:23.802000000,22136000000,23802000000
1359,4,20,Biology,60,False,0.0,bachelor,281,80.0,22,student,80,6,Female,True,2018-03-20 01:43:36.487000000,2018-03-20 01:43:59.907000000,2018-03-20 01:43:17.790000000,2018-03-20 01:43:47.157000000,2,40,18,0 days 00:00:18.697000000,0 days 00:00:12.750000000,18697000000,12750000000
1360,4,20,Biology,60,False,0.0,bachelor,281,106.0,18,student,102,7,Female,True,2018-03-20 01:44:50.820000000,2018-03-20 01:45:17.421000000,2018-03-20 01:44:30.707000000,2018-03-20 01:45:01.447000000,2,18,22,0 days 00:00:20.113000000,0 days 00:00:15.974000000,20113000000,15974000000
1361,4,20,Biology,60,False,0.0,bachelor,281,36.0,32,student,36,3,Female,True,2018-03-20 01:39:44.570000000,2018-03-20 01:40:21.611000000,2018-03-20 01:39:21.540000000,2018-03-20 01:40:05.277000000,2,84,12,0 days 00:00:23.030000000,0 days 00:00:16.334000000,23030000000,16334000000
1362,0,20,Biology,60,False,0.0,bachelor,281,123.0,16,student,122,9,Female,True,2018-03-20 01:47:12.490000000,2018-03-20 01:47:34.226000000,2018-03-20 01:46:56.091000000,2018-03-20 01:47:23.223000000,2,-2,0,0 days 00:00:16.399000000,0 days 00:00:11.003000000,16399000000,11003000000
1363,2,20,Biology,60,False,0.0,bachelor,281,12.0,38,student,16,1,Female,True,2018-03-20 01:35:36.368000000,2018-03-20 01:37:12.270000000,2018-03-20 01:35:27.231000000,2018-03-20 01:36:57.511000000,2,104,16,0 days 00:00:09.137000000,0 days 00:00:14.759000000,9137000000,14759000000
1364,4,20,Biology,60,False,0.0,bachelor,281,64.0,26,student,62,5,Female,True,2018-03-20 01:42:10.436000000,2018-03-20 01:42:47.002000000,2018-03-20 01:41:42.858000000,2018-03-20 01:42:31.158000000,2,58,14,0 days 00:00:27.578000000,0 days 00:00:15.844000000,27578000000,15844000000
1365,2,20,Biology,60,False,0.0,bachelor,281,28.0,36,student,24,2,Female,True,2018-03-20 01:38:31.002000000,2018-03-20 01:38:50.780000000,2018-03-20 01:38:03.246000000,2018-03-20 01:38:31.553000000,2,96,8,0 days 00:00:27.756000000,0 days 00:00:19.227000000,27756000000,19227000000
1366,2,20,Biology,60,False,0.0,bachelor,281,120.0,16,student,122,8,Female,True,2018-03-20 01:46:00.739000000,2018-03-20 01:46:38.528000000,2018-03-20 01:45:38.114000000,2018-03-20 01:46:31.550000000,2,-2,20,0 days 00:00:22.625000000,0 days 00:00:06.978000000,22625000000,6978000000
1367,2,20,Biology,60,False,0.0,bachelor,281,50.0,30,student,48,4,Female,True,2018-03-20 01:40:50.729000000,2018-03-20 01:41:22.139000000,2018-03-20 01:40:32.242000000,2018-03-20 01:41:11.461000000,2,72,12,0 days 00:00:18.487000000,0 days 00:00:10.678000000,18487000000,10678000000
1368,2,21,Social Sciences,60,False,0.0,master,284,32.0,34,student,24,2,Male,True,2018-03-20 01:26:38.840000000,2018-03-20 01:27:46.602000000,2018-03-20 01:26:30.107000000,2018-03-20 01:27:09.468000000,2,96,8,0 days 00:00:08.733000000,0 days 00:00:37.134000000,8733000000,37134000000
1369,2,21,Social Sciences,60,False,0.0,master,284,70.0,26,student,80,6,Male,True,2018-03-20 01:31:49.457000000,2018-03-20 01:32:54.938000000,2018-03-20 01:31:42.279000000,2018-03-20 01:32:20.084000000,2,40,18,0 days 00:00:07.178000000,0 days 00:00:34.854000000,7178000000,34854000000
1370,4,21,Social Sciences,60,False,0.0,master,284,20.0,36,student,16,1,Male,True,2018-03-20 01:24:01.096000000,2018-03-20 01:25:49.370000000,2018-03-20 01:23:54.866000000,2018-03-20 01:25:32.097000000,2,104,16,0 days 00:00:06.230000000,0 days 00:00:17.273000000,6230000000,17273000000
1371,2,21,Social Sciences,60,False,0.0,master,284,46.0,30,student,48,4,Male,True,2018-03-20 01:29:23.850000000,2018-03-20 01:30:06.552000000,2018-03-20 01:28:57.291000000,2018-03-20 01:29:44.412000000,2,72,12,0 days 00:00:26.559000000,0 days 00:00:22.140000000,26559000000,22140000000
