,round,response,rt,user,session,subj_id
32,33,1,1.687,usuario30,s2t1200,usuario30s2t1200
33,34,0,1.761,usuario30,s2t1200,usuario30s2t1200
34,35,0,1.552,usuario30,s2t1200,usuario30s2t1200
35,36,1,1.844,usuario30,s2t1200,usuario30s2t1200
36,37,1,2.356,usuario30,s2t1200,usuario30s2t1200
37,38,1,1.868,usuario30,s2t1200,usuario30s2t1200
38,39,0,1.614,usuario30,s2t1200,usuario30s2t1200
39,40,0,1.982,usuario30,s2t1200,usuario30s2t1200
40,41,1,2.28,usuario30,s2t1200,usuario30s2t1200
41,42,1,1.332,usuario30,s2t1200,usuario30s2t1200
42,43,0,2.235,usuario30,s2t1200,usuario30s2t1200
43,44,0,1.336,usuario30,s2t1200,usuario30s2t1200
44,45,0,1.728,usuario30,s2t1200,usuario30s2t1200
45,46,1,1.501,usuario30,s2t1200,usuario30s2t1200
46,47,1,1.27,usuario30,s2t1200,usuario30s2t1200
47,48,0,1.729,usuario30,s2t1200,usuario30s2t1200
48,49,0,2.101,usuario30,s2t1200,usuario30s2t1200
49,50,1,14.73,usuario30,s2t1200,usuario30s2t1200
0,1,0,3.781,usuario22,s2t1200,usuario22s2t1200
1,2,0,2.698,usuario22,s2t1200,usuario22s2t1200
2,3,0,2.597,usuario22,s2t1200,usuario22s2t1200
3,4,0,1.929,usuario22,s2t1200,usuario22s2t1200
4,5,0,2.379,usuario22,s2t1200,usuario22s2t1200
5,6,0,2.062,usuario22,s2t1200,usuario22s2t1200
6,7,0,2.063,usuario22,s2t1200,usuario22s2t1200
7,8,0,2.225,usuario22,s2t1200,usuario22s2t1200
8,9,0,1.975,usuario22,s2t1200,usuario22s2t1200
9,10,0,2.89,usuario22,s2t1200,usuario22s2t1200
10,11,0,1.996,usuario22,s2t1200,usuario22s2t1200
11,12,0,2.411,usuario22,s2t1200,usuario22s2t1200
12,13,0,1.651,usuario22,s2t1200,usuario22s2t1200
13,14,0,1.5,usuario22,s2t1200,usuario22s2t1200
14,15,0,1.828,usuario22,s2t1200,usuario22s2t1200
15,16,0,1.69,usuario22,s2t1200,usuario22s2t1200
16,17,0,1.54,usuario22,s2t1200,usuario22s2t1200
17,18,0,1.806,usuario22,s2t1200,usuario22s2t1200
18,19,0,2.085,usuario22,s2t1200,usuario22s2t1200
19,20,0,1.562,usuario22,s2t1200,usuario22s2t1200
20,21,0,1.945,usuario22,s2t1200,usuario22s2t1200
21,22,0,1.316,usuario22,s2t1200,usuario22s2t1200
22,23,0,1.53,usuario22,s2t1200,usuario22s2t1200
23,24,0,1.668,usuario22,s2t1200,usuario22s2t1200
24,25,0,1.992,usuario22,s2t1200,usuario22s2t1200
25,26,0,2.273,usuario22,s2t1200,usuario22s2t1200
26,27,0,2.262,usuario22,s2t1200,usuario22s2t1200
27,28,0,1.477,usuario22,s2t1200,usuario22s2t1200
28,29,0,1.802,usuario22,s2t1200,usuario22s2t1200
29,30,0,1.874,usuario22,s2t1200,usuario22s2t1200
30,31,0,4.854,usuario22,s2t1200,usuario22s2t1200
31,32,0,2.475,usuario22,s2t1200,usuario22s2t1200
32,33,0,1.194,usuario22,s2t1200,usuario22s2t1200
33,34,0,1.248,usuario22,s2t1200,usuario22s2t1200
34,35,0,2.176,usuario22,s2t1200,usuario22s2t1200
35,36,0,1.536,usuario22,s2t1200,usuario22s2t1200
36,37,0,1.62,usuario22,s2t1200,usuario22s2t1200
37,38,0,1.938,usuario22,s2t1200,usuario22s2t1200
38,39,0,1.56,usuario22,s2t1200,usuario22s2t1200
39,40,0,2.913,usuario22,s2t1200,usuario22s2t1200
40,41,0,1.512,usuario22,s2t1200,usuario22s2t1200
41,42,0,2.71,usuario22,s2t1200,usuario22s2t1200
42,43,0,2.014,usuario22,s2t1200,usuario22s2t1200
43,44,0,1.681,usuario22,s2t1200,usuario22s2t1200
44,45,0,1.733,usuario22,s2t1200,usuario22s2t1200
45,46,0,1.566,usuario22,s2t1200,usuario22s2t1200
46,47,0,2.032,usuario22,s2t1200,usuario22s2t1200
47,48,0,2.813,usuario22,s2t1200,usuario22s2t1200
48,49,0,3.585,usuario22,s2t1200,usuario22s2t1200
49,50,0,3.34,usuario22,s2t1200,usuario22s2t1200
0,1,1,8.811,usuario14,s2t1200,usuario14s2t1200
1,2,0,11.745,usuario14,s2t1200,usuario14s2t1200
2,3,0,8.476,usuario14,s2t1200,usuario14s2t1200
3,4,1,14.375,usuario14,s2t1200,usuario14s2t1200
4,5,0,11.457,usuario14,s2t1200,usuario14s2t1200
5,6,0,14.174,usuario14,s2t1200,usuario14s2t1200
6,7,0,14.938,usuario14,s2t1200,usuario14s2t1200
7,8,0,3.344,usuario14,s2t1200,usuario14s2t1200
8,9,0,30.923,usuario14,s2t1200,usuario14s2t1200
9,10,0,40.464,usuario14,s2t1200,usuario14s2t1200
10,11,0,19.036,usuario14,s2t1200,usuario14s2t1200
11,12,0,11.087,usuario14,s2t1200,usuario14s2t1200
12,13,0,3.001,usuario14,s2t1200,usuario14s2t1200
13,14,0,7.545,usuario14,s2t1200,usuario14s2t1200
14,15,0,15.495,usuario14,s2t1200,usuario14s2t1200
15,16,0,12.048,usuario14,s2t1200,usuario14s2t1200
16,17,0,33.783,usuario14,s2t1200,usuario14s2t1200
17,18,0,8.657,usuario14,s2t1200,usuario14s2t1200
18,19,0,4.989,usuario14,s2t1200,usuario14s2t1200
19,20,0,27.636,usuario14,s2t1200,usuario14s2t1200
20,21,0,24.854,usuario14,s2t1200,usuario14s2t1200
21,22,1,25.327,usuario14,s2t1200,usuario14s2t1200
22,23,0,3.254,usuario14,s2t1200,usuario14s2t1200
23,24,0,30.001,usuario14,s2t1200,usuario14s2t1200
24,25,0,50.509,usuario14,s2t1200,usuario14s2t1200
25,26,0,42.788,usuario14,s2t1200,usuario14s2t1200
26,27,0,60.996,usuario14,s2t1200,usuario14s2t1200
27,28,0,4.492,usuario14,s2t1200,usuario14s2t1200
28,29,0,2.513,usuario14,s2t1200,usuario14s2t1200
29,30,0,21.242,usuario14,s2t1200,usuario14s2t1200
30,31,0,1.66,usuario14,s2t1200,usuario14s2t1200
31,32,0,17.173,usuario14,s2t1200,usuario14s2t1200
32,33,0,8.349,usuario14,s2t1200,usuario14s2t1200
33,34,0,2.643,usuario14,s2t1200,usuario14s2t1200
34,35,0,10.765,usuario14,s2t1200,usuario14s2t1200
35,36,0,26.78,usuario14,s2t1200,usuario14s2t1200
36,37,0,10.499,usuario14,s2t1200,usuario14s2t1200
37,38,0,21.482,usuario14,s2t1200,usuario14s2t1200
38,39,0,2.647,usuario14,s2t1200,usuario14s2t1200
39,40,0,23.162,usuario14,s2t1200,usuario14s2t1200
40,41,0,6.546,usuario14,s2t1200,usuario14s2t1200
41,42,0,11.635,usuario14,s2t1200,usuario14s2t1200
42,43,1,5.585,usuario14,s2t1200,usuario14s2t1200
43,44,0,2.754,usuario14,s2t1200,usuario14s2t1200
44,45,0,20.706,usuario14,s2t1200,usuario14s2t1200
45,46,0,12.635,usuario14,s2t1200,usuario14s2t1200
46,47,0,3.254,usuario14,s2t1200,usuario14s2t1200
47,48,0,1.969,usuario14,s2t1200,usuario14s2t1200
48,49,0,14.439,usuario14,s2t1200,usuario14s2t1200
49,50,0,12.928,usuario14,s2t1200,usuario14s2t1200
0,1,0,13.112,usuario5,s2t1200,usuario5s2t1200
1,2,1,13.005,usuario5,s2t1200,usuario5s2t1200
2,3,0,6.598,usuario5,s2t1200,usuario5s2t1200
3,4,0,8.066,usuario5,s2t1200,usuario5s2t1200
4,5,0,2.626,usuario5,s2t1200,usuario5s2t1200
5,6,1,10.768,usuario5,s2t1200,usuario5s2t1200
6,7,0,4.918,usuario5,s2t1200,usuario5s2t1200
7,8,1,5.454,usuario5,s2t1200,usuario5s2t1200
8,9,1,5.818,usuario5,s2t1200,usuario5s2t1200
9,10,0,3.451,usuario5,s2t1200,usuario5s2t1200
10,11,1,5.632,usuario5,s2t1200,usuario5s2t1200
11,12,0,5.354,usuario5,s2t1200,usuario5s2t1200
12,13,1,6.396,usuario5,s2t1200,usuario5s2t1200
13,14,0,9.134,usuario5,s2t1200,usuario5s2t1200
14,15,1,5.309,usuario5,s2t1200,usuario5s2t1200
15,16,0,3.817,usuario5,s2t1200,usuario5s2t1200
16,17,0,7.45,usuario5,s2t1200,usuario5s2t1200
17,18,1,6.651,usuario5,s2t1200,usuario5s2t1200
18,19,1,8.169,usuario5,s2t1200,usuario5s2t1200
19,20,1,5.151,usuario5,s2t1200,usuario5s2t1200
20,21,0,4.288,usuario5,s2t1200,usuario5s2t1200
21,22,1,5.01,usuario5,s2t1200,usuario5s2t1200
22,23,0,7.356,usuario5,s2t1200,usuario5s2t1200
23,24,0,3.295,usuario5,s2t1200,usuario5s2t1200
24,25,1,4.027,usuario5,s2t1200,usuario5s2t1200
25,26,1,8.626,usuario5,s2t1200,usuario5s2t1200
26,27,0,5.773,usuario5,s2t1200,usuario5s2t1200
27,28,1,3.594,usuario5,s2t1200,usuario5s2t1200
28,29,0,4.367,usuario5,s2t1200,usuario5s2t1200
29,30,1,5.759,usuario5,s2t1200,usuario5s2t1200
30,31,1,4.48,usuario5,s2t1200,usuario5s2t1200
31,32,0,12.996,usuario5,s2t1200,usuario5s2t1200
32,33,0,4.09,usuario5,s2t1200,usuario5s2t1200
33,34,0,2.207,usuario5,s2t1200,usuario5s2t1200
34,35,1,3.583,usuario5,s2t1200,usuario5s2t1200
35,36,0,9.262,usuario5,s2t1200,usuario5s2t1200
36,37,0,3.217,usuario5,s2t1200,usuario5s2t1200
37,38,0,7.038,usuario5,s2t1200,usuario5s2t1200
38,39,0,10.637,usuario5,s2t1200,usuario5s2t1200
39,40,0,2.473,usuario5,s2t1200,usuario5s2t1200
40,41,1,3.52,usuario5,s2t1200,usuario5s2t1200
41,42,0,6.755,usuario5,s2t1200,usuario5s2t1200
42,43,0,3.167,usuario5,s2t1200,usuario5s2t1200
43,44,0,3.842,usuario5,s2t1200,usuario5s2t1200
44,45,0,6.622,usuario5,s2t1200,usuario5s2t1200
45,46,0,7.679,usuario5,s2t1200,usuario5s2t1200
46,47,1,12.795,usuario5,s2t1200,usuario5s2t1200
47,48,1,3.897,usuario5,s2t1200,usuario5s2t1200
48,49,0,5.889,usuario5,s2t1200,usuario5s2t1200
49,50,0,8.019,usuario5,s2t1200,usuario5s2t1200
0,1,1,4.886,usuario9,s2t1200,usuario9s2t1200
1,2,1,16.22,usuario9,s2t1200,usuario9s2t1200
2,3,1,11.549,usuario9,s2t1200,usuario9s2t1200
3,4,0,3.05,usuario9,s2t1200,usuario9s2t1200
4,5,1,4.628,usuario9,s2t1200,usuario9s2t1200
5,6,1,4.162,usuario9,s2t1200,usuario9s2t1200
6,7,0,4.209,usuario9,s2t1200,usuario9s2t1200
7,8,1,6.956,usuario9,s2t1200,usuario9s2t1200
8,9,1,6.312,usuario9,s2t1200,usuario9s2t1200
9,10,1,11.268,usuario9,s2t1200,usuario9s2t1200
10,11,0,4.232,usuario9,s2t1200,usuario9s2t1200
11,12,1,2.859,usuario9,s2t1200,usuario9s2t1200
12,13,1,3.042,usuario9,s2t1200,usuario9s2t1200
13,14,0,5.133,usuario9,s2t1200,usuario9s2t1200
14,15,1,4.262,usuario9,s2t1200,usuario9s2t1200
15,16,1,7.24,usuario9,s2t1200,usuario9s2t1200
16,17,1,2.222,usuario9,s2t1200,usuario9s2t1200
17,18,1,2.709,usuario9,s2t1200,usuario9s2t1200
18,19,0,6.524,usuario9,s2t1200,usuario9s2t1200
19,20,0,8.333,usuario9,s2t1200,usuario9s2t1200
20,21,1,2.203,usuario9,s2t1200,usuario9s2t1200
21,22,1,2.092,usuario9,s2t1200,usuario9s2t1200
22,23,0,5.5,usuario9,s2t1200,usuario9s2t1200
23,24,0,4.143,usuario9,s2t1200,usuario9s2t1200
24,25,0,7.415,usuario9,s2t1200,usuario9s2t1200
25,26,1,2.32,usuario9,s2t1200,usuario9s2t1200
26,27,1,4.133,usuario9,s2t1200,usuario9s2t1200
27,28,0,12.445,usuario9,s2t1200,usuario9s2t1200
28,29,1,1.927,usuario9,s2t1200,usuario9s2t1200
29,30,1,2.081,usuario9,s2t1200,usuario9s2t1200
30,31,1,2.155,usuario9,s2t1200,usuario9s2t1200
31,32,1,3.656,usuario9,s2t1200,usuario9s2t1200
32,33,1,7.215,usuario9,s2t1200,usuario9s2t1200
33,34,0,6.714,usuario9,s2t1200,usuario9s2t1200
34,35,1,3.299,usuario9,s2t1200,usuario9s2t1200
35,36,1,3.326,usuario9,s2t1200,usuario9s2t1200
36,37,0,2.56,usuario9,s2t1200,usuario9s2t1200
37,38,0,2.766,usuario9,s2t1200,usuario9s2t1200
38,39,1,3.32,usuario9,s2t1200,usuario9s2t1200
39,40,1,2.506,usuario9,s2t1200,usuario9s2t1200
40,41,0,2.01,usuario9,s2t1200,usuario9s2t1200
41,42,0,2.449,usuario9,s2t1200,usuario9s2t1200
42,43,0,2.493,usuario9,s2t1200,usuario9s2t1200
43,44,1,5.662,usuario9,s2t1200,usuario9s2t1200
44,45,1,2.74,usuario9,s2t1200,usuario9s2t1200
45,46,1,1.779,usuario9,s2t1200,usuario9s2t1200
46,47,1,2.551,usuario9,s2t1200,usuario9s2t1200
47,48,1,2.218,usuario9,s2t1200,usuario9s2t1200
48,49,0,6.111,usuario9,s2t1200,usuario9s2t1200
49,50,0,2.115,usuario9,s2t1200,usuario9s2t1200
0,1,0,6.056,usuario18,s2t1200,usuario18s2t1200
1,2,0,4.467,usuario18,s2t1200,usuario18s2t1200
2,3,1,3.951,usuario18,s2t1200,usuario18s2t1200
3,4,0,1.361,usuario18,s2t1200,usuario18s2t1200
4,5,0,2.763,usuario18,s2t1200,usuario18s2t1200
5,6,0,2.48,usuario18,s2t1200,usuario18s2t1200
6,7,0,2.323,usuario18,s2t1200,usuario18s2t1200
7,8,0,5.196,usuario18,s2t1200,usuario18s2t1200
8,9,0,2.389,usuario18,s2t1200,usuario18s2t1200
9,10,0,10.003,usuario18,s2t1200,usuario18s2t1200
10,11,1,3.184,usuario18,s2t1200,usuario18s2t1200
11,12,0,1.418,usuario18,s2t1200,usuario18s2t1200
12,13,0,20.496,usuario18,s2t1200,usuario18s2t1200
13,14,0,26.493,usuario18,s2t1200,usuario18s2t1200
14,15,0,2.917,usuario18,s2t1200,usuario18s2t1200
15,16,0,25.517,usuario18,s2t1200,usuario18s2t1200
16,17,1,26.844,usuario18,s2t1200,usuario18s2t1200
17,18,0,1.266,usuario18,s2t1200,usuario18s2t1200
18,19,0,16.894,usuario18,s2t1200,usuario18s2t1200
19,20,0,4.994,usuario18,s2t1200,usuario18s2t1200
20,21,0,24.788,usuario18,s2t1200,usuario18s2t1200
21,22,0,4.043,usuario18,s2t1200,usuario18s2t1200
22,23,1,12.416,usuario18,s2t1200,usuario18s2t1200
23,24,0,5.164,usuario18,s2t1200,usuario18s2t1200
24,25,0,5.809,usuario18,s2t1200,usuario18s2t1200
25,26,0,29.571,usuario18,s2t1200,usuario18s2t1200
26,27,0,26.65,usuario18,s2t1200,usuario18s2t1200
27,28,0,3.443,usuario18,s2t1200,usuario18s2t1200
28,29,1,15.075,usuario18,s2t1200,usuario18s2t1200
29,30,0,2.125,usuario18,s2t1200,usuario18s2t1200
30,31,1,4.091,usuario18,s2t1200,usuario18s2t1200
31,32,1,1.648,usuario18,s2t1200,usuario18s2t1200
32,33,0,1.877,usuario18,s2t1200,usuario18s2t1200
33,34,0,1.516,usuario18,s2t1200,usuario18s2t1200
34,35,0,2.522,usuario18,s2t1200,usuario18s2t1200
35,36,0,2.26,usuario18,s2t1200,usuario18s2t1200
36,37,0,16.381,usuario18,s2t1200,usuario18s2t1200
37,38,0,19.327,usuario18,s2t1200,usuario18s2t1200
38,39,0,3.263,usuario18,s2t1200,usuario18s2t1200
39,40,0,3.936,usuario18,s2t1200,usuario18s2t1200
40,41,0,7.093,usuario18,s2t1200,usuario18s2t1200
41,42,0,5.272,usuario18,s2t1200,usuario18s2t1200
42,43,0,1.707,usuario18,s2t1200,usuario18s2t1200
43,44,0,23.561,usuario18,s2t1200,usuario18s2t1200
44,45,0,2.881,usuario18,s2t1200,usuario18s2t1200
45,46,0,18.458,usuario18,s2t1200,usuario18s2t1200
46,47,0,26.343,usuario18,s2t1200,usuario18s2t1200
47,48,0,27.06,usuario18,s2t1200,usuario18s2t1200
48,49,0,18.484,usuario18,s2t1200,usuario18s2t1200
49,50,0,11.065,usuario18,s2t1200,usuario18s2t1200
0,1,0,4.269,usuario20,s2t1200,usuario20s2t1200
1,2,1,9.021,usuario20,s2t1200,usuario20s2t1200
2,3,1,17.314,usuario20,s2t1200,usuario20s2t1200
3,4,1,5.72,usuario20,s2t1200,usuario20s2t1200
4,5,0,1.941,usuario20,s2t1200,usuario20s2t1200
5,6,0,2.033,usuario20,s2t1200,usuario20s2t1200
6,7,0,1.773,usuario20,s2t1200,usuario20s2t1200
7,8,0,2.105,usuario20,s2t1200,usuario20s2t1200
8,9,0,1.544,usuario20,s2t1200,usuario20s2t1200
9,10,0,2.499,usuario20,s2t1200,usuario20s2t1200
10,11,0,1.931,usuario20,s2t1200,usuario20s2t1200
11,12,1,2.307,usuario20,s2t1200,usuario20s2t1200
12,13,1,1.679,usuario20,s2t1200,usuario20s2t1200
13,14,1,1.164,usuario20,s2t1200,usuario20s2t1200
14,15,1,1.252,usuario20,s2t1200,usuario20s2t1200
15,16,1,1.449,usuario20,s2t1200,usuario20s2t1200
16,17,1,1.343,usuario20,s2t1200,usuario20s2t1200
17,18,1,1.463,usuario20,s2t1200,usuario20s2t1200
18,19,1,1.468,usuario20,s2t1200,usuario20s2t1200
19,20,1,1.859,usuario20,s2t1200,usuario20s2t1200
20,21,1,1.651,usuario20,s2t1200,usuario20s2t1200
21,22,1,1.737,usuario20,s2t1200,usuario20s2t1200
22,23,1,1.092,usuario20,s2t1200,usuario20s2t1200
23,24,1,1.133,usuario20,s2t1200,usuario20s2t1200
24,25,1,1.369,usuario20,s2t1200,usuario20s2t1200
25,26,1,1.666,usuario20,s2t1200,usuario20s2t1200
26,27,1,1.551,usuario20,s2t1200,usuario20s2t1200
27,28,1,1.635,usuario20,s2t1200,usuario20s2t1200
28,29,1,1.996,usuario20,s2t1200,usuario20s2t1200
29,30,1,1.357,usuario20,s2t1200,usuario20s2t1200
30,31,1,1.161,usuario20,s2t1200,usuario20s2t1200
31,32,1,1.328,usuario20,s2t1200,usuario20s2t1200
32,33,1,1.329,usuario20,s2t1200,usuario20s2t1200
33,34,1,1.412,usuario20,s2t1200,usuario20s2t1200
34,35,1,1.392,usuario20,s2t1200,usuario20s2t1200
35,36,1,2.055,usuario20,s2t1200,usuario20s2t1200
36,37,1,1.645,usuario20,s2t1200,usuario20s2t1200
37,38,1,1.263,usuario20,s2t1200,usuario20s2t1200
38,39,1,1.311,usuario20,s2t1200,usuario20s2t1200
39,40,1,2.728,usuario20,s2t1200,usuario20s2t1200
40,41,1,1.242,usuario20,s2t1200,usuario20s2t1200
41,42,1,1.698,usuario20,s2t1200,usuario20s2t1200
42,43,1,1.618,usuario20,s2t1200,usuario20s2t1200
43,44,1,1.123,usuario20,s2t1200,usuario20s2t1200
44,45,1,1.393,usuario20,s2t1200,usuario20s2t1200
45,46,1,1.477,usuario20,s2t1200,usuario20s2t1200
46,47,1,1.542,usuario20,s2t1200,usuario20s2t1200
47,48,1,1.707,usuario20,s2t1200,usuario20s2t1200
48,49,1,1.391,usuario20,s2t1200,usuario20s2t1200
49,50,1,2.097,usuario20,s2t1200,usuario20s2t1200
0,1,1,3.479,usuario7,s2t1200,usuario7s2t1200
1,2,1,3.996,usuario7,s2t1200,usuario7s2t1200
2,3,0,14.692,usuario7,s2t1200,usuario7s2t1200
3,4,0,6.354,usuario7,s2t1200,usuario7s2t1200
4,5,1,6.775,usuario7,s2t1200,usuario7s2t1200
5,6,0,9.999,usuario7,s2t1200,usuario7s2t1200
6,7,0,3.931,usuario7,s2t1200,usuario7s2t1200
7,8,0,4.602,usuario7,s2t1200,usuario7s2t1200
8,9,0,4.972,usuario7,s2t1200,usuario7s2t1200
9,10,1,11.076,usuario7,s2t1200,usuario7s2t1200
10,11,1,6.741,usuario7,s2t1200,usuario7s2t1200
11,12,0,3.868,usuario7,s2t1200,usuario7s2t1200
12,13,0,2.568,usuario7,s2t1200,usuario7s2t1200
13,14,0,4.448,usuario7,s2t1200,usuario7s2t1200
14,15,1,1.858,usuario7,s2t1200,usuario7s2t1200
15,16,0,1.851,usuario7,s2t1200,usuario7s2t1200
16,17,0,2.016,usuario7,s2t1200,usuario7s2t1200
17,18,0,1.745,usuario7,s2t1200,usuario7s2t1200
18,19,0,3.015,usuario7,s2t1200,usuario7s2t1200
19,20,0,6.998,usuario7,s2t1200,usuario7s2t1200
20,21,0,1.561,usuario7,s2t1200,usuario7s2t1200
21,22,0,2.589,usuario7,s2t1200,usuario7s2t1200
22,23,0,6.779,usuario7,s2t1200,usuario7s2t1200
23,24,0,7.932,usuario7,s2t1200,usuario7s2t1200
24,25,0,9.747,usuario7,s2t1200,usuario7s2t1200
25,26,0,12.834,usuario7,s2t1200,usuario7s2t1200
26,27,0,15.518,usuario7,s2t1200,usuario7s2t1200
27,28,0,3.509,usuario7,s2t1200,usuario7s2t1200
28,29,0,3.786,usuario7,s2t1200,usuario7s2t1200
29,30,0,8.175,usuario7,s2t1200,usuario7s2t1200
30,31,0,3.616,usuario7,s2t1200,usuario7s2t1200
31,32,1,2.359,usuario7,s2t1200,usuario7s2t1200
32,33,0,17.378,usuario7,s2t1200,usuario7s2t1200
33,34,0,1.761,usuario7,s2t1200,usuario7s2t1200
34,35,0,13.212,usuario7,s2t1200,usuario7s2t1200
35,36,0,22.713,usuario7,s2t1200,usuario7s2t1200
36,37,0,1.69,usuario7,s2t1200,usuario7s2t1200
37,38,0,3.652,usuario7,s2t1200,usuario7s2t1200
38,39,0,1.419,usuario7,s2t1200,usuario7s2t1200
39,40,0,0.89,usuario7,s2t1200,usuario7s2t1200
40,41,1,1.66,usuario7,s2t1200,usuario7s2t1200
41,42,1,1.361,usuario7,s2t1200,usuario7s2t1200
42,43,1,1.066,usuario7,s2t1200,usuario7s2t1200
43,44,1,1.104,usuario7,s2t1200,usuario7s2t1200
44,45,1,0.814,usuario7,s2t1200,usuario7s2t1200
45,46,1,1.221,usuario7,s2t1200,usuario7s2t1200
46,47,1,1.255,usuario7,s2t1200,usuario7s2t1200
47,48,1,4.702,usuario7,s2t1200,usuario7s2t1200
48,49,1,12.678,usuario7,s2t1200,usuario7s2t1200
49,50,1,3.603,usuario7,s2t1200,usuario7s2t1200
0,1,0,9.807,usuario16,s2t1200,usuario16s2t1200
1,2,1,10.662,usuario16,s2t1200,usuario16s2t1200
2,3,1,12.024,usuario16,s2t1200,usuario16s2t1200
3,4,0,6.246,usuario16,s2t1200,usuario16s2t1200
4,5,0,4.686,usuario16,s2t1200,usuario16s2t1200
5,6,0,9.123,usuario16,s2t1200,usuario16s2t1200
6,7,0,5.328,usuario16,s2t1200,usuario16s2t1200
7,8,0,4.777,usuario16,s2t1200,usuario16s2t1200
8,9,1,6.926,usuario16,s2t1200,usuario16s2t1200
9,10,1,5.826,usuario16,s2t1200,usuario16s2t1200
10,11,0,8.547,usuario16,s2t1200,usuario16s2t1200
11,12,0,6.554,usuario16,s2t1200,usuario16s2t1200
12,13,0,6.905,usuario16,s2t1200,usuario16s2t1200
13,14,1,16.574,usuario16,s2t1200,usuario16s2t1200
14,15,1,3.876,usuario16,s2t1200,usuario16s2t1200
15,16,0,4.847,usuario16,s2t1200,usuario16s2t1200
16,17,0,4.475,usuario16,s2t1200,usuario16s2t1200
17,18,0,7.922,usuario16,s2t1200,usuario16s2t1200
18,19,1,5.834,usuario16,s2t1200,usuario16s2t1200
19,20,0,5.675,usuario16,s2t1200,usuario16s2t1200
20,21,0,22.847,usuario16,s2t1200,usuario16s2t1200
21,22,0,11.491,usuario16,s2t1200,usuario16s2t1200
22,23,1,4.607,usuario16,s2t1200,usuario16s2t1200
23,24,0,8.119,usuario16,s2t1200,usuario16s2t1200
24,25,1,3.919,usuario16,s2t1200,usuario16s2t1200
25,26,0,6.385,usuario16,s2t1200,usuario16s2t1200
26,27,0,5.893,usuario16,s2t1200,usuario16s2t1200
27,28,0,20.921,usuario16,s2t1200,usuario16s2t1200
28,29,1,4.654,usuario16,s2t1200,usuario16s2t1200
29,30,1,4.634,usuario16,s2t1200,usuario16s2t1200
30,31,0,8.851,usuario16,s2t1200,usuario16s2t1200
31,32,1,10.005,usuario16,s2t1200,usuario16s2t1200
32,33,0,7.689,usuario16,s2t1200,usuario16s2t1200
33,34,0,6.821,usuario16,s2t1200,usuario16s2t1200
34,35,0,4.18,usuario16,s2t1200,usuario16s2t1200
35,36,0,3.952,usuario16,s2t1200,usuario16s2t1200
36,37,0,5.799,usuario16,s2t1200,usuario16s2t1200
37,38,0,8.554,usuario16,s2t1200,usuario16s2t1200
38,39,0,4.957,usuario16,s2t1200,usuario16s2t1200
39,40,0,5.051,usuario16,s2t1200,usuario16s2t1200
40,41,0,9.498,usuario16,s2t1200,usuario16s2t1200
41,42,0,3.063,usuario16,s2t1200,usuario16s2t1200
42,43,0,2.641,usuario16,s2t1200,usuario16s2t1200
43,44,0,7.203,usuario16,s2t1200,usuario16s2t1200
44,45,0,31.002,usuario16,s2t1200,usuario16s2t1200
45,46,0,2.506,usuario16,s2t1200,usuario16s2t1200
46,47,0,3.915,usuario16,s2t1200,usuario16s2t1200
47,48,0,30.985,usuario16,s2t1200,usuario16s2t1200
48,49,0,3.68,usuario16,s2t1200,usuario16s2t1200
49,50,0,2.975,usuario16,s2t1200,usuario16s2t1200
0,1,1,5.481,usuario29,s2t1200,usuario29s2t1200
1,2,0,27.371,usuario29,s2t1200,usuario29s2t1200
2,3,1,2.181,usuario29,s2t1200,usuario29s2t1200
3,4,0,1.147,usuario29,s2t1200,usuario29s2t1200
4,5,1,1.436,usuario29,s2t1200,usuario29s2t1200
5,6,1,2.295,usuario29,s2t1200,usuario29s2t1200
6,7,0,1.43,usuario29,s2t1200,usuario29s2t1200
7,8,0,1.96,usuario29,s2t1200,usuario29s2t1200
8,9,1,1.61,usuario29,s2t1200,usuario29s2t1200
9,10,0,1.797,usuario29,s2t1200,usuario29s2t1200
10,11,0,1.454,usuario29,s2t1200,usuario29s2t1200
11,12,0,3.024,usuario29,s2t1200,usuario29s2t1200
12,13,0,2.048,usuario29,s2t1200,usuario29s2t1200
13,14,0,1.683,usuario29,s2t1200,usuario29s2t1200
14,15,0,1.181,usuario29,s2t1200,usuario29s2t1200
15,16,0,1.289,usuario29,s2t1200,usuario29s2t1200
16,17,0,1.169,usuario29,s2t1200,usuario29s2t1200
17,18,0,1.804,usuario29,s2t1200,usuario29s2t1200
18,19,0,5.906,usuario29,s2t1200,usuario29s2t1200
19,20,0,1.524,usuario29,s2t1200,usuario29s2t1200
20,21,0,1.129,usuario29,s2t1200,usuario29s2t1200
21,22,0,1.577,usuario29,s2t1200,usuario29s2t1200
22,23,0,2.403,usuario29,s2t1200,usuario29s2t1200
23,24,0,3.526,usuario29,s2t1200,usuario29s2t1200
24,25,0,2.303,usuario29,s2t1200,usuario29s2t1200
25,26,0,1.134,usuario29,s2t1200,usuario29s2t1200
26,27,0,1.519,usuario29,s2t1200,usuario29s2t1200
27,28,0,2.171,usuario29,s2t1200,usuario29s2t1200
28,29,0,3.583,usuario29,s2t1200,usuario29s2t1200
29,30,0,1.458,usuario29,s2t1200,usuario29s2t1200
30,31,0,2.134,usuario29,s2t1200,usuario29s2t1200
31,32,0,2.324,usuario29,s2t1200,usuario29s2t1200
32,33,0,1.165,usuario29,s2t1200,usuario29s2t1200
