,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,session,treatment,actions
14617,52,s13n12_usuario2,D,['s13n12_usuario16'],D,1,420.300006866,397,user,s13n12,changing,DDD
14618,52,s13n12_usuario3,D,['s13n12_usuario8'],D,1,806.199789047,781,user,s13n12,changing,DDD
14619,52,s13n12_usuario4,D,['s13n12_usuario12'],D,1,1439.70012665,1416,user,s13n12,changing,CDD
14620,52,s13n12_usuario5,D,['s13n12_usuario15'],D,1,825.700044632,799,user,s13n12,changing,DDD
14621,52,s13n12_usuario6,D,['s13n12_usuario7'],D,1,2489.60018158,2457,user,s13n12,changing,CCD
14622,52,s13n12_usuario7,D,['s13n12_usuario6'],D,1,641.499996185,616,user,s13n12,changing,DDD
14623,52,s13n12_usuario8,D,['s13n12_usuario3'],D,1,868.099927902,844,user,s13n12,changing,DDD
14624,52,s13n12_usuario9,D,['s13n12_usuario11'],C,4,1412.89997101,1385,user,s13n12,changing,CCD
14625,52,s13n12_usuario10,C,['s13n12_usuario13'],D,0,1363.89994621,1338,user,s13n12,changing,DDC
14626,52,s13n12_usuario11,C,['s13n12_usuario9'],D,0,1833.30011368,1808,user,s13n12,changing,DDC
14627,52,s13n12_usuario12,D,['s13n12_usuario4'],D,1,1155.69996834,1129,user,s13n12,changing,DDD
14628,52,s13n12_usuario13,D,['s13n12_usuario10'],C,4,1543.20001602,1485,user,s13n12,changing,DCD
14629,52,s13n12_usuario14,D,['s13n12_usuario1'],D,1,685.199975967,657,user,s13n12,changing,DDD
14630,52,s13n12_usuario15,D,['s13n12_usuario5'],D,1,1019.29998398,990,user,s13n12,changing,DDD
14631,52,s13n12_usuario16,D,['s13n12_usuario2'],D,1,1810.60004234,1786,user,s13n12,changing,CDD
14632,53,s13n12_usuario1,D,['s13n12_usuario5'],D,1,2095.99995613,2070,user,s13n12,changing,DDD
14633,53,s13n12_usuario2,D,['s13n12_usuario14'],D,1,426.10001564,399,user,s13n12,changing,DDD
14634,53,s13n12_usuario3,C,['s13n12_usuario7'],D,0,1868.70002747,1845,user,s13n12,changing,DDC
14635,53,s13n12_usuario4,D,['s13n12_usuario13'],D,1,710.6001377110001,684,user,s13n12,changing,DDD
14636,53,s13n12_usuario5,D,['s13n12_usuario1'],D,1,747.200012207,725,user,s13n12,changing,DDD
14637,53,s13n12_usuario6,D,['s13n12_usuario11'],C,4,2004.80008125,1975,user,s13n12,changing,DDD
14638,53,s13n12_usuario7,D,['s13n12_usuario3'],C,4,1034.89995003,1006,user,s13n12,changing,DDD
14639,53,s13n12_usuario8,D,['s13n12_usuario10'],C,4,982.8000068660001,955,user,s13n12,changing,DDD
14640,53,s13n12_usuario9,D,['s13n12_usuario15'],D,1,1714.50018883,1696,user,s13n12,changing,DCD
14641,53,s13n12_usuario10,C,['s13n12_usuario8'],D,0,1684.90004539,1659,user,s13n12,changing,CDC
14642,53,s13n12_usuario11,C,['s13n12_usuario6'],D,0,1667.79994965,1643,user,s13n12,changing,CDC
14643,53,s13n12_usuario12,D,['s13n12_usuario16'],D,1,1295.60017586,1272,user,s13n12,changing,DDD
14644,53,s13n12_usuario13,D,['s13n12_usuario4'],D,1,1103.69992256,1075,user,s13n12,changing,DCD
14645,53,s13n12_usuario14,D,['s13n12_usuario2'],D,1,718.699932098,693,user,s13n12,changing,DDD
14646,53,s13n12_usuario15,D,['s13n12_usuario9'],D,1,811.500072479,784,user,s13n12,changing,DDD
14647,53,s13n12_usuario16,D,['s13n12_usuario12'],D,1,2052.90007591,2025,user,s13n12,changing,DDD
14648,54,s13n12_usuario1,D,['s13n12_usuario6'],D,1,1159.50012207,1135,user,s13n12,changing,DDD
14649,54,s13n12_usuario2,D,['s13n12_usuario15'],D,1,484.59982872,458,user,s13n12,changing,DDD
14650,54,s13n12_usuario3,D,['s13n12_usuario8'],D,1,1346.19998932,1319,user,s13n12,changing,CDD
14651,54,s13n12_usuario4,D,['s13n12_usuario7'],D,1,2880.80000877,2861,user,s13n12,changing,DDD
14652,54,s13n12_usuario5,D,['s13n12_usuario14'],D,1,956.8998813630001,898,user,s13n12,changing,DDD
14653,54,s13n12_usuario6,D,['s13n12_usuario1'],D,1,3835.7000350999997,3809,user,s13n12,changing,DCD
14654,54,s13n12_usuario7,D,['s13n12_usuario4'],D,1,1909.30008888,1883,user,s13n12,changing,DCD
14655,54,s13n12_usuario8,D,['s13n12_usuario3'],D,1,1102.09989548,1075,user,s13n12,changing,DCD
14656,54,s13n12_usuario9,C,['s13n12_usuario16'],D,0,1206.60018921,1178,user,s13n12,changing,DDC
14657,54,s13n12_usuario10,C,['s13n12_usuario13'],D,0,992.000102997,962,user,s13n12,changing,CDC
14658,54,s13n12_usuario11,C,['s13n12_usuario12'],D,0,1046.49996758,1018,user,s13n12,changing,CDC
14659,54,s13n12_usuario12,D,['s13n12_usuario11'],C,4,2978.099823,2952,user,s13n12,changing,DDD
14660,54,s13n12_usuario13,D,['s13n12_usuario10'],C,4,1411.20004654,1384,user,s13n12,changing,DDD
14661,54,s13n12_usuario14,D,['s13n12_usuario5'],D,1,840.1999473569999,813,user,s13n12,changing,DDD
14662,54,s13n12_usuario15,D,['s13n12_usuario2'],D,1,2643.59998703,2617,user,s13n12,changing,DDD
14663,54,s13n12_usuario16,D,['s13n12_usuario9'],C,4,2121.99997902,2096,user,s13n12,changing,DDD
14664,55,s13n12_usuario1,D,['s13n12_usuario10'],D,1,655.2000045780001,627,user,s13n12,changing,DDD
14665,55,s13n12_usuario2,C,['s13n12_usuario15'],D,0,951.5998363489999,925,user,s13n12,changing,DDC
14666,55,s13n12_usuario3,D,['s13n12_usuario13'],C,4,788.70010376,768,user,s13n12,changing,DDD
14667,55,s13n12_usuario4,D,['s13n12_usuario12'],D,1,988.000154495,958,user,s13n12,changing,DDD
14668,55,s13n12_usuario5,D,['s13n12_usuario6'],C,4,774.8999595639999,747,user,s13n12,changing,DDD
14669,55,s13n12_usuario6,C,['s13n12_usuario5'],D,0,2334.20014381,2307,user,s13n12,changing,DDC
14670,55,s13n12_usuario7,D,['s13n12_usuario14'],D,1,728.699922562,702,user,s13n12,changing,DDD
14671,55,s13n12_usuario8,D,['s13n12_usuario11'],D,1,977.599859238,952,user,s13n12,changing,DDD
14672,55,s13n12_usuario9,D,['s13n12_usuario16'],C,4,1297.6000309,1267,user,s13n12,changing,CDD
14673,55,s13n12_usuario10,D,['s13n12_usuario1'],D,1,2267.29989052,2242,user,s13n12,changing,CDD
14674,55,s13n12_usuario11,D,['s13n12_usuario8'],D,1,616.199970245,591,user,s13n12,changing,CDD
14675,55,s13n12_usuario12,D,['s13n12_usuario4'],D,1,1967.80014038,1938,user,s13n12,changing,DCD
14676,55,s13n12_usuario13,C,['s13n12_usuario3'],D,0,983.299970627,931,user,s13n12,changing,DCC
14677,55,s13n12_usuario14,D,['s13n12_usuario7'],D,1,782.9000949860001,766,user,s13n12,changing,DDD
14678,55,s13n12_usuario15,D,['s13n12_usuario2'],C,4,844.399929047,828,user,s13n12,changing,DDD
14679,55,s13n12_usuario16,C,['s13n12_usuario9'],D,0,1505.89990616,1479,user,s13n12,changing,DCC
14680,56,s13n12_usuario1,D,['s13n12_usuario3'],D,1,604.600191116,578,user,s13n12,changing,DDD
14681,56,s13n12_usuario2,D,['s13n12_usuario12'],D,1,1116.5997982000001,1089,user,s13n12,changing,CDD
14682,56,s13n12_usuario3,D,['s13n12_usuario1'],D,1,390.700101852,362,user,s13n12,changing,DCD
14683,56,s13n12_usuario4,D,['s13n12_usuario8'],D,1,1141.70002937,1122,user,s13n12,changing,DDD
14684,56,s13n12_usuario5,D,['s13n12_usuario13'],D,1,4411.99994087,4385,user,s13n12,changing,DCD
14685,56,s13n12_usuario6,D,['s13n12_usuario15'],D,1,3206.00008965,3175,user,s13n12,changing,CDD
14686,56,s13n12_usuario7,D,['s13n12_usuario11'],D,1,588.700056076,569,user,s13n12,changing,DDD
14687,56,s13n12_usuario8,D,['s13n12_usuario4'],D,1,1250.60009956,1232,user,s13n12,changing,DDD
14688,56,s13n12_usuario9,D,['s13n12_usuario14'],D,1,8360.2001667,8324,user,s13n12,changing,DCD
14689,56,s13n12_usuario10,D,['s13n12_usuario16'],C,4,1129.69994545,1104,user,s13n12,changing,DDD
14690,56,s13n12_usuario11,D,['s13n12_usuario7'],D,1,486.899852753,457,user,s13n12,changing,DDD
14691,56,s13n12_usuario12,D,['s13n12_usuario2'],D,1,1298.79999161,1274,user,s13n12,changing,DDD
14692,56,s13n12_usuario13,D,['s13n12_usuario5'],D,1,1390.30003548,1367,user,s13n12,changing,CDD
14693,56,s13n12_usuario14,D,['s13n12_usuario9'],D,1,618.599891663,588,user,s13n12,changing,DDD
14694,56,s13n12_usuario15,D,['s13n12_usuario6'],D,1,2140.50006866,2123,user,s13n12,changing,DCD
14695,56,s13n12_usuario16,C,['s13n12_usuario10'],D,0,1472.20015526,1450,user,s13n12,changing,CDC
14696,57,s13n12_usuario1,D,['s13n12_usuario7'],D,1,702.300071716,678,user,s13n12,changing,DDD
14697,57,s13n12_usuario2,D,['s13n12_usuario16'],C,4,695.199966431,677,user,s13n12,changing,DDD
14698,57,s13n12_usuario3,D,['s13n12_usuario10'],C,4,2110.49985886,2086,user,s13n12,changing,DDD
14699,57,s13n12_usuario4,C,['s13n12_usuario15'],D,0,1802.40011215,1776,user,s13n12,changing,DDC
14700,57,s13n12_usuario5,D,['s13n12_usuario9'],D,1,1012.59994507,973,user,s13n12,changing,DDD
14701,57,s13n12_usuario6,C,['s13n12_usuario12'],D,0,3486.29999161,3462,user,s13n12,changing,DDC
14702,57,s13n12_usuario7,D,['s13n12_usuario1'],D,1,1262.00008392,1244,user,s13n12,changing,DDD
14703,57,s13n12_usuario8,D,['s13n12_usuario13'],D,1,899.100065231,873,user,s13n12,changing,DDD
14704,57,s13n12_usuario9,D,['s13n12_usuario5'],D,1,4934.20004845,4910,user,s13n12,changing,DDD
14705,57,s13n12_usuario10,C,['s13n12_usuario3'],D,0,4095.99995613,4071,user,s13n12,changing,DCC
14706,57,s13n12_usuario11,D,['s13n12_usuario14'],D,1,651.400089264,634,user,s13n12,changing,DDD
14707,57,s13n12_usuario12,D,['s13n12_usuario6'],C,4,5864.200115199999,5831,user,s13n12,changing,DDD
14708,57,s13n12_usuario13,D,['s13n12_usuario8'],D,1,1548.39992523,1523,user,s13n12,changing,DDD
14709,57,s13n12_usuario14,D,['s13n12_usuario11'],D,1,1044.79980469,1026,user,s13n12,changing,DDD
14710,57,s13n12_usuario15,D,['s13n12_usuario4'],C,4,1155.70020676,1128,user,s13n12,changing,DDD
14711,57,s13n12_usuario16,C,['s13n12_usuario2'],D,0,2107.39994049,2073,user,s13n12,changing,CDC
14712,58,s13n12_usuario1,C,['s13n12_usuario9'],C,3,1719.39992905,1694,user,s13n12,changing,DDC
14713,58,s13n12_usuario2,D,['s13n12_usuario10'],D,1,995.800018311,972,user,s13n12,changing,DCD
14714,58,s13n12_usuario3,D,['s13n12_usuario6'],D,1,510.30015945400004,486,user,s13n12,changing,DCD
14715,58,s13n12_usuario4,D,['s13n12_usuario7'],C,4,1647.20010757,1630,user,s13n12,changing,CDD
14716,58,s13n12_usuario5,C,['s13n12_usuario8'],D,0,1125.99992752,1102,user,s13n12,changing,DDC
14717,58,s13n12_usuario6,D,['s13n12_usuario3'],D,1,1742.79999733,1721,user,s13n12,changing,CDD
14718,58,s13n12_usuario7,C,['s13n12_usuario4'],D,0,2673.20013046,2650,user,s13n12,changing,DDC
14719,58,s13n12_usuario8,D,['s13n12_usuario5'],C,4,1130.80000877,1112,user,s13n12,changing,DDD
14720,58,s13n12_usuario9,C,['s13n12_usuario1'],C,3,1040.19999504,1012,user,s13n12,changing,DDC
14721,58,s13n12_usuario10,D,['s13n12_usuario2'],D,1,976.099967957,952,user,s13n12,changing,CDD
14722,58,s13n12_usuario11,D,['s13n12_usuario14'],D,1,686.700105667,660,user,s13n12,changing,DDD
14723,58,s13n12_usuario12,D,['s13n12_usuario15'],D,1,3451.39980316,3422,user,s13n12,changing,DCD
14724,58,s13n12_usuario13,D,['s13n12_usuario16'],D,1,1048.30002785,1027,user,s13n12,changing,DDD
14725,58,s13n12_usuario14,D,['s13n12_usuario11'],D,1,1329.09989357,1304,user,s13n12,changing,DDD
14726,58,s13n12_usuario15,D,['s13n12_usuario12'],D,1,1835.7000351,1808,user,s13n12,changing,DCD
14727,58,s13n12_usuario16,D,['s13n12_usuario13'],D,1,1453.50003242,1396,user,s13n12,changing,CDD
14728,59,s13n12_usuario1,C,['s13n12_usuario14'],D,0,1353.3000946,1322,user,s13n12,changing,CCC
14729,59,s13n12_usuario2,D,['s13n12_usuario11'],C,4,1176.7001152,1151,user,s13n12,changing,DDD
14730,59,s13n12_usuario3,D,['s13n12_usuario9'],C,4,712.899923325,694,user,s13n12,changing,DDD
14731,59,s13n12_usuario4,D,['s13n12_usuario7'],C,4,1765.59996605,1740,user,s13n12,changing,DCD
14732,59,s13n12_usuario5,D,['s13n12_usuario8'],D,1,1673.00009727,1644,user,s13n12,changing,CDD
14733,59,s13n12_usuario6,D,['s13n12_usuario12'],D,1,1097.30005264,1072,user,s13n12,changing,DDD
14734,59,s13n12_usuario7,C,['s13n12_usuario4'],D,0,1779.59990501,1761,user,s13n12,changing,CDC
14735,59,s13n12_usuario8,D,['s13n12_usuario5'],D,1,1502.70009041,1476,user,s13n12,changing,DCD
14736,59,s13n12_usuario9,C,['s13n12_usuario3'],D,0,1735.30006409,1716,user,s13n12,changing,CCC
14737,59,s13n12_usuario10,D,['s13n12_usuario15'],D,1,1710.79993248,1694,user,s13n12,changing,DDD
14738,59,s13n12_usuario11,C,['s13n12_usuario2'],D,0,1036.40007973,1018,user,s13n12,changing,DDC
14739,59,s13n12_usuario12,D,['s13n12_usuario6'],D,1,3523.2000350999997,3495,user,s13n12,changing,DDD
14740,59,s13n12_usuario13,D,['s13n12_usuario16'],D,1,1611.5000248,1586,user,s13n12,changing,DDD
14741,59,s13n12_usuario14,D,['s13n12_usuario1'],C,4,897.700071335,868,user,s13n12,changing,DDD
14742,59,s13n12_usuario15,D,['s13n12_usuario10'],D,1,1131.39986992,1106,user,s13n12,changing,DDD
14743,59,s13n12_usuario16,D,['s13n12_usuario13'],D,1,1659.89995003,1633,user,s13n12,changing,DDD
14744,60,s13n12_usuario1,C,['s13n12_usuario6'],D,0,2462.59999275,2436,user,s13n12,changing,CDC
14745,60,s13n12_usuario2,C,['s13n12_usuario5'],D,0,2361.99998856,2333,user,s13n12,changing,DCC
14746,60,s13n12_usuario3,D,['s13n12_usuario16'],D,1,824.999809265,795,user,s13n12,changing,DCD
14747,60,s13n12_usuario4,D,['s13n12_usuario10'],D,1,1177.9999733,1152,user,s13n12,changing,DCD
14748,60,s13n12_usuario5,D,['s13n12_usuario2'],C,4,760.200023651,742,user,s13n12,changing,DDD
14749,60,s13n12_usuario6,D,['s13n12_usuario1'],C,4,1390.69986343,1366,user,s13n12,changing,DDD
14750,60,s13n12_usuario7,D,['s13n12_usuario13'],C,4,2558.00008774,2528,user,s13n12,changing,CDD
14751,60,s13n12_usuario8,D,['s13n12_usuario15'],D,1,1107.50007629,1083,user,s13n12,changing,DDD
14752,60,s13n12_usuario9,D,['s13n12_usuario12'],D,1,1316.69998169,1291,user,s13n12,changing,CDD
14753,60,s13n12_usuario10,D,['s13n12_usuario4'],D,1,1337.10002899,1310,user,s13n12,changing,DDD
14754,60,s13n12_usuario11,D,['s13n12_usuario14'],C,4,528.1000137330001,501,user,s13n12,changing,CDD
14755,60,s13n12_usuario12,D,['s13n12_usuario9'],D,1,1503.9999484999998,1476,user,s13n12,changing,DDD
14756,60,s13n12_usuario13,C,['s13n12_usuario7'],D,0,767.1999931339999,741,user,s13n12,changing,DDC
14757,60,s13n12_usuario14,C,['s13n12_usuario11'],D,0,3137.49980927,3111,user,s13n12,changing,DCC
14758,60,s13n12_usuario15,D,['s13n12_usuario8'],D,1,1017.59982109,994,user,s13n12,changing,DDD
14759,60,s13n12_usuario16,D,['s13n12_usuario3'],D,1,1880.10001183,1853,user,s13n12,changing,DDD
14760,61,s13n12_usuario1,D,['s13n12_usuario8'],D,1,1172.00016975,1144,user,s13n12,changing,CDD
14761,61,s13n12_usuario2,D,['s13n12_usuario3'],D,1,1634.29999352,1590,user,s13n12,changing,CDD
14762,61,s13n12_usuario3,D,['s13n12_usuario2'],D,1,514.300107956,490,user,s13n12,changing,DDD
14763,61,s13n12_usuario4,D,['s13n12_usuario7'],D,1,2209.20014381,2185,user,s13n12,changing,DDD
14764,61,s13n12_usuario5,D,['s13n12_usuario15'],D,1,1385.9000205999998,1359,user,s13n12,changing,DCD
14765,61,s13n12_usuario6,D,['s13n12_usuario10'],C,4,1744.89998817,1720,user,s13n12,changing,DCD
14766,61,s13n12_usuario7,D,['s13n12_usuario4'],D,1,1830.90019226,1803,user,s13n12,changing,DCD
14767,61,s13n12_usuario8,D,['s13n12_usuario1'],D,1,1973.50001335,1947,user,s13n12,changing,DDD
14768,61,s13n12_usuario9,D,['s13n12_usuario16'],C,4,1556.69999123,1533,user,s13n12,changing,DDD
14769,61,s13n12_usuario10,C,['s13n12_usuario6'],D,0,1059.10015106,1034,user,s13n12,changing,DDC
14770,61,s13n12_usuario11,D,['s13n12_usuario12'],D,1,1084.10000801,1066,user,s13n12,changing,DCD
14771,61,s13n12_usuario12,D,['s13n12_usuario11'],D,1,2222.50008583,2195,user,s13n12,changing,DDD
14772,61,s13n12_usuario13,D,['s13n12_usuario14'],D,1,2405.20000458,2377,user,s13n12,changing,CDD
14773,61,s13n12_usuario14,D,['s13n12_usuario13'],D,1,1326.69997215,1301,user,s13n12,changing,CDD
14774,61,s13n12_usuario15,D,['s13n12_usuario5'],D,1,1603.80005836,1575,user,s13n12,changing,DDD
14775,61,s13n12_usuario16,C,['s13n12_usuario9'],D,0,1323.4000205999998,1296,user,s13n12,changing,DDC
14776,62,s13n12_usuario1,D,['s13n12_usuario9'],D,1,732.599973679,706,user,s13n12,changing,DDD
14777,62,s13n12_usuario2,D,['s13n12_usuario10'],D,1,1130.3999424,1102,user,s13n12,changing,DDD
14778,62,s13n12_usuario3,D,['s13n12_usuario8'],D,1,488.499879837,462,user,s13n12,changing,DDD
14779,62,s13n12_usuario4,D,['s13n12_usuario6'],D,1,2829.09989357,2801,user,s13n12,changing,DDD
14780,62,s13n12_usuario5,D,['s13n12_usuario12'],D,1,2378.20005417,2351,user,s13n12,changing,DDD
14781,62,s13n12_usuario6,D,['s13n12_usuario4'],D,1,2052.9999733,2026,user,s13n12,changing,DCD
14782,62,s13n12_usuario7,D,['s13n12_usuario16'],C,4,941.800117493,917,user,s13n12,changing,DDD
14783,62,s13n12_usuario8,D,['s13n12_usuario3'],D,1,1052.50000954,1027,user,s13n12,changing,DDD
14784,62,s13n12_usuario9,D,['s13n12_usuario1'],D,1,1193.09997559,1165,user,s13n12,changing,DCD
14785,62,s13n12_usuario10,D,['s13n12_usuario2'],D,1,958.4999084469999,931,user,s13n12,changing,CDD
14786,62,s13n12_usuario11,D,['s13n12_usuario14'],D,1,601.5000343319999,583,user,s13n12,changing,DDD
14787,62,s13n12_usuario12,D,['s13n12_usuario5'],D,1,1328.89986038,1302,user,s13n12,changing,DDD
14788,62,s13n12_usuario13,D,['s13n12_usuario15'],D,1,1955.29985428,1927,user,s13n12,changing,DDD
14789,62,s13n12_usuario14,D,['s13n12_usuario11'],D,1,949.499845505,924,user,s13n12,changing,DDD
14790,62,s13n12_usuario15,D,['s13n12_usuario13'],D,1,3140.50006866,3111,user,s13n12,changing,DDD
14791,62,s13n12_usuario16,C,['s13n12_usuario7'],D,0,1950.60014725,1926,user,s13n12,changing,CDC
14792,63,s13n12_usuario1,D,['s13n12_usuario14'],D,1,537.8999710080001,508,user,s13n12,changing,DDD
14793,63,s13n12_usuario2,C,['s13n12_usuario12'],D,0,1276.00002289,1247,user,s13n12,changing,DDC
14794,63,s13n12_usuario3,D,['s13n12_usuario10'],D,1,684.299945831,655,user,s13n12,changing,DDD
14795,63,s13n12_usuario4,D,['s13n12_usuario6'],D,1,769.299983978,742,user,s13n12,changing,DDD
14796,63,s13n12_usuario5,D,['s13n12_usuario9'],D,1,2926.19991302,2902,user,s13n12,changing,DDD
14797,63,s13n12_usuario6,D,['s13n12_usuario4'],D,1,1173.29978943,1146,user,s13n12,changing,DDD
14798,63,s13n12_usuario7,D,['s13n12_usuario11'],D,1,1287.40000725,1268,user,s13n12,changing,DCD
14799,63,s13n12_usuario8,D,['s13n12_usuario16'],C,4,961.8000984189999,943,user,s13n12,changing,DDD
14800,63,s13n12_usuario9,D,['s13n12_usuario5'],D,1,1270.49994469,1244,user,s13n12,changing,DDD
14801,63,s13n12_usuario10,D,['s13n12_usuario3'],D,1,609.400033951,580,user,s13n12,changing,DDD
14802,63,s13n12_usuario11,D,['s13n12_usuario7'],D,1,1105.20005226,1079,user,s13n12,changing,DDD
14803,63,s13n12_usuario12,D,['s13n12_usuario2'],C,4,2813.69996071,2787,user,s13n12,changing,DDD
14804,63,s13n12_usuario13,D,['s13n12_usuario15'],D,1,1375.20003319,1349,user,s13n12,changing,DDD
14805,63,s13n12_usuario14,D,['s13n12_usuario1'],D,1,1060.89997292,1030,user,s13n12,changing,DDD
14806,63,s13n12_usuario15,D,['s13n12_usuario13'],D,1,1661.60011292,1635,user,s13n12,changing,DDD
14807,63,s13n12_usuario16,C,['s13n12_usuario8'],D,0,2743.99995804,2725,user,s13n12,changing,CDC
14808,64,s13n12_usuario1,D,['s13n12_usuario11'],D,1,550.399780273,526,user,s13n12,changing,DDD
14809,64,s13n12_usuario2,D,['s13n12_usuario12'],D,1,496.500015259,472,user,s13n12,changing,CDD
14810,64,s13n12_usuario3,D,['s13n12_usuario13'],D,1,508.100032806,486,user,s13n12,changing,DDD
14811,64,s13n12_usuario4,D,['s13n12_usuario15'],D,1,754.400014877,728,user,s13n12,changing,DDD
14812,64,s13n12_usuario5,D,['s13n12_usuario16'],D,1,1232.39994049,1203,user,s13n12,changing,DDD
14813,64,s13n12_usuario6,D,['s13n12_usuario10'],D,1,1438.39979172,1410,user,s13n12,changing,DDD
14814,64,s13n12_usuario7,C,['s13n12_usuario8'],D,0,1186.89990044,1158,user,s13n12,changing,DDC
14815,64,s13n12_usuario8,D,['s13n12_usuario7'],C,4,1361.59992218,1338,user,s13n12,changing,DCD
14816,64,s13n12_usuario9,D,['s13n12_usuario14'],D,1,911.7000103,887,user,s13n12,changing,DDD
14817,64,s13n12_usuario10,D,['s13n12_usuario6'],D,1,610.800027847,584,user,s13n12,changing,DDD
14818,64,s13n12_usuario11,D,['s13n12_usuario1'],D,1,552.200078964,528,user,s13n12,changing,DDD
14819,64,s13n12_usuario12,D,['s13n12_usuario2'],D,1,1732.69987106,1707,user,s13n12,changing,DCD
14820,64,s13n12_usuario13,D,['s13n12_usuario3'],D,1,1574.89991188,1549,user,s13n12,changing,DDD
14821,64,s13n12_usuario14,D,['s13n12_usuario9'],D,1,838.500022888,813,user,s13n12,changing,DDD
14822,64,s13n12_usuario15,D,['s13n12_usuario4'],D,1,633.899927139,609,user,s13n12,changing,DDD
14823,64,s13n12_usuario16,D,['s13n12_usuario5'],D,1,1983.20007324,1952,user,s13n12,changing,CDD
14824,65,s13n12_usuario1,D,['s13n12_usuario8'],C,4,798.200130463,769,user,s13n12,changing,DDD
14825,65,s13n12_usuario2,D,['s13n12_usuario14'],D,1,471.10009193400003,445,user,s13n12,changing,DDD
14826,65,s13n12_usuario3,D,['s13n12_usuario12'],D,1,604.999780655,580,user,s13n12,changing,DDD
14827,65,s13n12_usuario4,C,['s13n12_usuario15'],D,0,1484.29989815,1460,user,s13n12,changing,DDC
14828,65,s13n12_usuario5,D,['s13n12_usuario13'],C,4,2537.69993782,2514,user,s13n12,changing,DDD
14829,65,s13n12_usuario6,D,['s13n12_usuario11'],C,4,1379.99987602,1354,user,s13n12,changing,DDD
14830,65,s13n12_usuario7,C,['s13n12_usuario10'],D,0,1037.40000725,1007,user,s13n12,changing,CDC
14831,65,s13n12_usuario8,C,['s13n12_usuario1'],D,0,1423.09999466,1403,user,s13n12,changing,DCC
14832,65,s13n12_usuario9,C,['s13n12_usuario16'],D,0,1144.60015297,1085,user,s13n12,changing,DDC
14833,65,s13n12_usuario10,D,['s13n12_usuario7'],C,4,642.799854279,617,user,s13n12,changing,DDD
14834,65,s13n12_usuario11,C,['s13n12_usuario6'],D,0,552.799940109,525,user,s13n12,changing,DDC
14835,65,s13n12_usuario12,D,['s13n12_usuario3'],D,1,1555.99999428,1531,user,s13n12,changing,DDD
14836,65,s13n12_usuario13,C,['s13n12_usuario5'],D,0,1889.00017738,1860,user,s13n12,changing,DDC
14837,65,s13n12_usuario14,D,['s13n12_usuario2'],D,1,924.9999523160001,905,user,s13n12,changing,DDD
14838,65,s13n12_usuario15,D,['s13n12_usuario4'],C,4,676.3000488280001,660,user,s13n12,changing,DDD
14839,65,s13n12_usuario16,D,['s13n12_usuario9'],C,4,4585.19983292,4560,user,s13n12,changing,DDD
