,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,response,abs_time,prev
12556,70,s10n5_usuario4,C,['s10n5_usuario3'],C,3,701.699972153,0.671,user,s10n5,fix,CCC,1,0.671,CC
12557,70,s10n5_usuario3,C,['s10n5_usuario4'],C,3,736.09995842,0.71,user,s10n5,fix,CCC,1,0.71,CC
12558,70,s10n5_usuario7,C,['s10n5_usuario1'],D,0,769.100189209,0.749,user,s10n5,fix,CDC,1,0.749,CD
12559,70,s10n5_usuario1,D,['s10n5_usuario7'],C,4,3984.79986191,-3.959,user,s10n5,fix,DCD,0,3.959,DC
12560,71,s10n5_usuario5,D,['s10n5_usuario6'],D,1,525.199890137,-0.495,user,s10n5,fix,DDD,0,0.495,DD
12561,71,s10n5_usuario6,D,['s10n5_usuario5'],D,1,1168.99991035,-1.142,user,s10n5,fix,DDD,0,1.142,DD
12562,71,s10n5_usuario8,C,['s10n5_usuario2'],D,0,1208.19997787,1.181,user,s10n5,fix,CDC,1,1.181,CD
12563,71,s10n5_usuario2,D,['s10n5_usuario8'],C,4,970.099925995,-0.944,user,s10n5,fix,DCD,0,0.944,DC
12564,71,s10n5_usuario4,C,['s10n5_usuario3'],C,3,815.500020981,0.788,user,s10n5,fix,CCC,1,0.788,CC
12565,71,s10n5_usuario3,C,['s10n5_usuario4'],C,3,878.299951553,0.851,user,s10n5,fix,CCC,1,0.851,CC
12566,71,s10n5_usuario7,C,['s10n5_usuario1'],D,0,585.099935532,0.558,user,s10n5,fix,CDC,1,0.558,CD
12567,71,s10n5_usuario1,D,['s10n5_usuario7'],C,4,833.699941635,-0.804,user,s10n5,fix,DCD,0,0.804,DC
12568,72,s10n5_usuario5,D,['s10n5_usuario6'],D,1,691.100120544,-0.668,user,s10n5,fix,DDD,0,0.668,DD
12569,72,s10n5_usuario6,D,['s10n5_usuario5'],D,1,915.1000976560001,-0.889,user,s10n5,fix,DDD,0,0.889,DD
12570,72,s10n5_usuario8,C,['s10n5_usuario2'],D,0,1471.60005569,1.443,user,s10n5,fix,CDC,1,1.443,CD
12571,72,s10n5_usuario2,D,['s10n5_usuario8'],C,4,1302.9999733,-1.275,user,s10n5,fix,DCD,0,1.275,DC
12572,72,s10n5_usuario4,C,['s10n5_usuario3'],C,3,515.500068665,0.489,user,s10n5,fix,CCC,1,0.489,CC
12573,72,s10n5_usuario3,C,['s10n5_usuario4'],C,3,828.799962997,0.8,user,s10n5,fix,CCC,1,0.8,CC
12574,72,s10n5_usuario7,D,['s10n5_usuario1'],D,1,1023.2000350999999,-0.992,user,s10n5,fix,CDD,0,0.992,CD
12575,72,s10n5_usuario1,D,['s10n5_usuario7'],D,1,576.099872589,-0.549,user,s10n5,fix,DCD,0,0.549,DC
12576,73,s10n5_usuario5,D,['s10n5_usuario6'],D,1,899.80006218,-0.88,user,s10n5,fix,DDD,0,0.88,DD
12577,73,s10n5_usuario6,D,['s10n5_usuario5'],D,1,643.399953842,-0.618,user,s10n5,fix,DDD,0,0.618,DD
12578,73,s10n5_usuario8,C,['s10n5_usuario2'],C,3,875.700235367,0.848,user,s10n5,fix,CDC,1,0.848,CD
12579,73,s10n5_usuario2,C,['s10n5_usuario8'],C,3,1524.00016785,1.498,user,s10n5,fix,DCC,1,1.498,DC
12580,73,s10n5_usuario4,C,['s10n5_usuario3'],C,3,872.600078583,0.847,user,s10n5,fix,CCC,1,0.847,CC
12581,73,s10n5_usuario3,C,['s10n5_usuario4'],C,3,846.800088882,0.82,user,s10n5,fix,CCC,1,0.82,CC
12582,73,s10n5_usuario7,D,['s10n5_usuario1'],D,1,501.19996070900004,-0.481,user,s10n5,fix,DDD,0,0.481,DD
12583,73,s10n5_usuario1,D,['s10n5_usuario7'],D,1,691.699981689,-0.664,user,s10n5,fix,DDD,0,0.664,DD
12584,74,s10n5_usuario5,D,['s10n5_usuario6'],D,1,783.599853516,-0.759,user,s10n5,fix,DDD,0,0.759,DD
12585,74,s10n5_usuario6,D,['s10n5_usuario5'],D,1,754.300117493,-0.728,user,s10n5,fix,DDD,0,0.728,DD
12586,74,s10n5_usuario8,C,['s10n5_usuario2'],C,3,1345.00002861,1.314,user,s10n5,fix,CCC,1,1.314,CC
12587,74,s10n5_usuario2,C,['s10n5_usuario8'],C,3,3161.5998745,3.133,user,s10n5,fix,CCC,1,3.133,CC
12588,74,s10n5_usuario4,C,['s10n5_usuario3'],C,3,820.9998607639999,0.793,user,s10n5,fix,CCC,1,0.793,CC
12589,74,s10n5_usuario3,C,['s10n5_usuario4'],C,3,649.199962616,0.625,user,s10n5,fix,CCC,1,0.625,CC
12590,74,s10n5_usuario7,D,['s10n5_usuario1'],D,1,500.099897385,-0.474,user,s10n5,fix,DDD,0,0.474,DD
12591,74,s10n5_usuario1,D,['s10n5_usuario7'],D,1,709.399938583,-0.69,user,s10n5,fix,DDD,0,0.69,DD
12592,75,s10n5_usuario5,D,['s10n5_usuario6'],D,1,487.09988594099997,-0.459,user,s10n5,fix,DDD,0,0.459,DD
12593,75,s10n5_usuario6,D,['s10n5_usuario5'],D,1,584.199905396,-0.557,user,s10n5,fix,DDD,0,0.557,DD
12594,75,s10n5_usuario8,C,['s10n5_usuario2'],D,0,546.200037003,0.522,user,s10n5,fix,CCC,1,0.522,CC
12595,75,s10n5_usuario2,D,['s10n5_usuario8'],C,4,1356.50014877,-1.331,user,s10n5,fix,CCD,0,1.331,CC
12596,75,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2225.00014305,2.175,user,s10n5,fix,CCC,1,2.175,CC
12597,75,s10n5_usuario3,C,['s10n5_usuario4'],C,3,888.0999088289999,0.863,user,s10n5,fix,CCC,1,0.863,CC
12598,75,s10n5_usuario7,D,['s10n5_usuario1'],D,1,422.199964523,-0.395,user,s10n5,fix,DDD,0,0.395,DD
12599,75,s10n5_usuario1,D,['s10n5_usuario7'],D,1,2079.20002937,-2.058,user,s10n5,fix,DDD,0,2.058,DD
12600,76,s10n5_usuario5,C,['s10n5_usuario6'],D,0,7637.59994507,7.606,user,s10n5,fix,DDC,1,7.606,DD
12601,76,s10n5_usuario6,D,['s10n5_usuario5'],C,4,965.799808502,-0.947,user,s10n5,fix,DDD,0,0.947,DD
12602,76,s10n5_usuario8,C,['s10n5_usuario2'],D,0,607.1000099180001,0.581,user,s10n5,fix,CDC,1,0.581,CD
12603,76,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2306.70022964,-2.274,user,s10n5,fix,DCD,0,2.274,DC
12604,76,s10n5_usuario4,C,['s10n5_usuario3'],C,3,1360.00013351,1.337,user,s10n5,fix,CCC,1,1.337,CC
12605,76,s10n5_usuario3,C,['s10n5_usuario4'],C,3,845.099925995,0.821,user,s10n5,fix,CCC,1,0.821,CC
12606,76,s10n5_usuario7,D,['s10n5_usuario1'],D,1,1161.7000103,-1.138,user,s10n5,fix,DDD,0,1.138,DD
12607,76,s10n5_usuario1,D,['s10n5_usuario7'],D,1,3689.89992142,-3.67,user,s10n5,fix,DDD,0,3.67,DD
12608,77,s10n5_usuario5,C,['s10n5_usuario6'],C,3,1897.30000496,1.867,user,s10n5,fix,CDC,1,1.867,CD
12609,77,s10n5_usuario6,C,['s10n5_usuario5'],C,3,3070.39999962,3.043,user,s10n5,fix,DCC,1,3.043,DC
12610,77,s10n5_usuario8,C,['s10n5_usuario2'],C,3,613.199949265,0.592,user,s10n5,fix,CDC,1,0.592,CD
12611,77,s10n5_usuario2,C,['s10n5_usuario8'],C,3,2765.30003548,2.735,user,s10n5,fix,DCC,1,2.735,DC
12612,77,s10n5_usuario4,C,['s10n5_usuario3'],C,3,5293.29991341,5.231,user,s10n5,fix,CCC,1,5.231,CC
12613,77,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1246.90008163,1.228,user,s10n5,fix,CCC,1,1.228,CC
12614,77,s10n5_usuario7,D,['s10n5_usuario1'],D,1,702.8000354769999,-0.674,user,s10n5,fix,DDD,0,0.674,DD
12615,77,s10n5_usuario1,D,['s10n5_usuario7'],D,1,12302.799940100002,-12.249,user,s10n5,fix,DDD,0,12.249,DD
12616,78,s10n5_usuario5,C,['s10n5_usuario6'],C,3,3170.59993744,3.142,user,s10n5,fix,CCC,1,3.142,CC
12617,78,s10n5_usuario6,C,['s10n5_usuario5'],C,3,1639.40000534,1.612,user,s10n5,fix,CCC,1,1.612,CC
12618,78,s10n5_usuario8,C,['s10n5_usuario2'],C,3,800.299882889,0.76,user,s10n5,fix,CCC,1,0.76,CC
12619,78,s10n5_usuario2,C,['s10n5_usuario8'],C,3,1928.90000343,1.906,user,s10n5,fix,CCC,1,1.906,CC
12620,78,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3547.30010033,3.522,user,s10n5,fix,CCC,1,3.522,CC
12621,78,s10n5_usuario3,C,['s10n5_usuario4'],C,3,828.1998634339999,0.804,user,s10n5,fix,CCC,1,0.804,CC
12622,78,s10n5_usuario7,D,['s10n5_usuario1'],C,4,747.0998764039999,-0.73,user,s10n5,fix,DDD,0,0.73,DD
12623,78,s10n5_usuario1,C,['s10n5_usuario7'],D,0,1810.19997597,1.782,user,s10n5,fix,DDC,1,1.782,DD
12624,79,s10n5_usuario5,C,['s10n5_usuario6'],C,3,4634.79995728,4.615,user,s10n5,fix,CCC,1,4.615,CC
12625,79,s10n5_usuario6,C,['s10n5_usuario5'],C,3,1059.90004539,1.033,user,s10n5,fix,CCC,1,1.033,CC
12626,79,s10n5_usuario8,C,['s10n5_usuario2'],C,3,1032.29999542,1.006,user,s10n5,fix,CCC,1,1.006,CC
12627,79,s10n5_usuario2,C,['s10n5_usuario8'],C,3,6124.09996986,6.062,user,s10n5,fix,CCC,1,6.062,CC
12628,79,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2924.39985275,2.897,user,s10n5,fix,CCC,1,2.897,CC
12629,79,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1038.89989853,1.015,user,s10n5,fix,CCC,1,1.015,CC
12630,79,s10n5_usuario7,C,['s10n5_usuario1'],D,0,1591.69983864,1.565,user,s10n5,fix,DCC,1,1.565,DC
12631,79,s10n5_usuario1,D,['s10n5_usuario7'],C,4,857.499837875,-0.828,user,s10n5,fix,CDD,0,0.828,CD
12632,80,s10n5_usuario5,C,['s10n5_usuario6'],C,3,737.799882889,0.711,user,s10n5,fix,CCC,1,0.711,CC
12633,80,s10n5_usuario6,C,['s10n5_usuario5'],C,3,1209.70010757,1.183,user,s10n5,fix,CCC,1,1.183,CC
12634,80,s10n5_usuario8,C,['s10n5_usuario2'],C,3,842.400074005,0.795,user,s10n5,fix,CCC,1,0.795,CC
12635,80,s10n5_usuario2,C,['s10n5_usuario8'],C,3,3764.8999691,3.717,user,s10n5,fix,CCC,1,3.717,CC
12636,80,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3276.90005302,3.257,user,s10n5,fix,CCC,1,3.257,CC
12637,80,s10n5_usuario3,C,['s10n5_usuario4'],C,3,823.500156403,0.797,user,s10n5,fix,CCC,1,0.797,CC
12638,80,s10n5_usuario7,D,['s10n5_usuario1'],D,1,1586.7998599999999,-1.559,user,s10n5,fix,CDD,0,1.559,CD
12639,80,s10n5_usuario1,D,['s10n5_usuario7'],D,1,902.6999473569999,-0.882,user,s10n5,fix,DCD,0,0.882,DC
12640,81,s10n5_usuario5,C,['s10n5_usuario6'],C,3,794.899940491,0.767,user,s10n5,fix,CCC,1,0.767,CC
12641,81,s10n5_usuario6,C,['s10n5_usuario5'],C,3,877.50005722,0.859,user,s10n5,fix,CCC,1,0.859,CC
12642,81,s10n5_usuario8,C,['s10n5_usuario2'],C,3,578.299999237,0.553,user,s10n5,fix,CCC,1,0.553,CC
12643,81,s10n5_usuario2,C,['s10n5_usuario8'],C,3,1746.70004845,1.717,user,s10n5,fix,CCC,1,1.717,CC
12644,81,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2696.59996033,2.667,user,s10n5,fix,CCC,1,2.667,CC
12645,81,s10n5_usuario3,C,['s10n5_usuario4'],C,3,984.09986496,0.955,user,s10n5,fix,CCC,1,0.955,CC
12646,81,s10n5_usuario7,D,['s10n5_usuario1'],D,1,809.499979019,-0.781,user,s10n5,fix,DDD,0,0.781,DD
12647,81,s10n5_usuario1,D,['s10n5_usuario7'],D,1,602.100133896,-0.558,user,s10n5,fix,DDD,0,0.558,DD
12648,82,s10n5_usuario5,C,['s10n5_usuario6'],C,3,497.400045395,0.474,user,s10n5,fix,CCC,1,0.474,CC
12649,82,s10n5_usuario6,C,['s10n5_usuario5'],C,3,870.800018311,0.845,user,s10n5,fix,CCC,1,0.845,CC
12650,82,s10n5_usuario8,C,['s10n5_usuario2'],C,3,578.59992981,0.553,user,s10n5,fix,CCC,1,0.553,CC
12651,82,s10n5_usuario2,C,['s10n5_usuario8'],C,3,2099.69997406,2.072,user,s10n5,fix,CCC,1,2.072,CC
12652,82,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2021.10004425,1.995,user,s10n5,fix,CCC,1,1.995,CC
12653,82,s10n5_usuario3,C,['s10n5_usuario4'],C,3,802.2000789639999,0.778,user,s10n5,fix,CCC,1,0.778,CC
12654,82,s10n5_usuario7,D,['s10n5_usuario1'],D,1,721.8999862669999,-0.7,user,s10n5,fix,DDD,0,0.7,DD
12655,82,s10n5_usuario1,D,['s10n5_usuario7'],D,1,2501.19996071,-2.473,user,s10n5,fix,DDD,0,2.473,DD
12656,83,s10n5_usuario5,C,['s10n5_usuario6'],C,3,1651.80015564,1.628,user,s10n5,fix,CCC,1,1.628,CC
12657,83,s10n5_usuario6,C,['s10n5_usuario5'],C,3,986.199855804,0.959,user,s10n5,fix,CCC,1,0.959,CC
12658,83,s10n5_usuario8,C,['s10n5_usuario2'],D,0,661.000013351,0.619,user,s10n5,fix,CCC,1,0.619,CC
12659,83,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2952.5001049,-2.924,user,s10n5,fix,CCD,0,2.924,CC
12660,83,s10n5_usuario4,C,['s10n5_usuario3'],C,3,1519.60015297,1.491,user,s10n5,fix,CCC,1,1.491,CC
12661,83,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1146.60000801,1.121,user,s10n5,fix,CCC,1,1.121,CC
12662,83,s10n5_usuario7,D,['s10n5_usuario1'],D,1,880.19990921,-0.863,user,s10n5,fix,DDD,0,0.863,DD
12663,83,s10n5_usuario1,D,['s10n5_usuario7'],D,1,1489.70007896,-1.46,user,s10n5,fix,DDD,0,1.46,DD
12664,84,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2069.70000267,2.04,user,s10n5,fix,CCC,1,2.04,CC
12665,84,s10n5_usuario6,C,['s10n5_usuario5'],C,3,897.099971771,0.877,user,s10n5,fix,CCC,1,0.877,CC
12666,84,s10n5_usuario8,C,['s10n5_usuario2'],D,0,901.0999202730001,0.882,user,s10n5,fix,CDC,1,0.882,CD
12667,84,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2458.49990845,-2.43,user,s10n5,fix,DCD,0,2.43,DC
12668,84,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2219.89989281,2.175,user,s10n5,fix,CCC,1,2.175,CC
12669,84,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1120.50008774,1.093,user,s10n5,fix,CCC,1,1.093,CC
12670,84,s10n5_usuario7,D,['s10n5_usuario1'],D,1,824.700117111,-0.793,user,s10n5,fix,DDD,0,0.793,DD
12671,84,s10n5_usuario1,D,['s10n5_usuario7'],D,1,808.899879456,-0.778,user,s10n5,fix,DDD,0,0.778,DD
12672,85,s10n5_usuario5,C,['s10n5_usuario6'],C,3,5843.6999321,5.789,user,s10n5,fix,CCC,1,5.789,CC
12673,85,s10n5_usuario6,C,['s10n5_usuario5'],C,3,840.1000499730001,0.81,user,s10n5,fix,CCC,1,0.81,CC
12674,85,s10n5_usuario8,D,['s10n5_usuario2'],D,1,1050.89998245,-1.019,user,s10n5,fix,CDD,0,1.019,CD
12675,85,s10n5_usuario2,D,['s10n5_usuario8'],D,1,1553.20000648,-1.527,user,s10n5,fix,DCD,0,1.527,DC
12676,85,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3188.40003014,3.162,user,s10n5,fix,CCC,1,3.162,CC
12677,85,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1023.3001708999999,0.997,user,s10n5,fix,CCC,1,0.997,CC
12678,85,s10n5_usuario7,D,['s10n5_usuario1'],D,1,647.799968719,-0.629,user,s10n5,fix,DDD,0,0.629,DD
12679,85,s10n5_usuario1,D,['s10n5_usuario7'],D,1,630.399942398,-0.604,user,s10n5,fix,DDD,0,0.604,DD
12680,86,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2168.49994659,2.137,user,s10n5,fix,CCC,1,2.137,CC
12681,86,s10n5_usuario6,C,['s10n5_usuario5'],C,3,955.1999568939999,0.929,user,s10n5,fix,CCC,1,0.929,CC
12682,86,s10n5_usuario8,C,['s10n5_usuario2'],D,0,756.299972534,0.729,user,s10n5,fix,DDC,1,0.729,DD
12683,86,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2107.29980469,-2.076,user,s10n5,fix,DDD,0,2.076,DD
12684,86,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3450.9999752,3.425,user,s10n5,fix,CCC,1,3.425,CC
12685,86,s10n5_usuario3,C,['s10n5_usuario4'],C,3,998.2001781460001,0.967,user,s10n5,fix,CCC,1,0.967,CC
12686,86,s10n5_usuario7,D,['s10n5_usuario1'],D,1,808.599948883,-0.785,user,s10n5,fix,DDD,0,0.785,DD
12687,86,s10n5_usuario1,D,['s10n5_usuario7'],D,1,3000.69999695,-2.974,user,s10n5,fix,DDD,0,2.974,DD
12688,87,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2263.4999752,2.237,user,s10n5,fix,CCC,1,2.237,CC
12689,87,s10n5_usuario6,C,['s10n5_usuario5'],C,3,964.0998840330001,0.938,user,s10n5,fix,CCC,1,0.938,CC
12690,87,s10n5_usuario8,C,['s10n5_usuario2'],D,0,857.000112534,0.831,user,s10n5,fix,CDC,1,0.831,CD
12691,87,s10n5_usuario2,D,['s10n5_usuario8'],C,4,1469.20013428,-1.445,user,s10n5,fix,DCD,0,1.445,DC
12692,87,s10n5_usuario4,C,['s10n5_usuario3'],C,3,1524.80006218,1.495,user,s10n5,fix,CCC,1,1.495,CC
12693,87,s10n5_usuario3,C,['s10n5_usuario4'],C,3,693.599939346,0.669,user,s10n5,fix,CCC,1,0.669,CC
12694,87,s10n5_usuario7,D,['s10n5_usuario1'],D,1,606.199979782,-0.581,user,s10n5,fix,DDD,0,0.581,DD
12695,87,s10n5_usuario1,D,['s10n5_usuario7'],D,1,1826.69997215,-1.801,user,s10n5,fix,DDD,0,1.801,DD
12696,88,s10n5_usuario5,C,['s10n5_usuario6'],C,3,8510.20002365,8.479,user,s10n5,fix,CCC,1,8.479,CC
12697,88,s10n5_usuario6,C,['s10n5_usuario5'],C,3,729.0999889369999,0.703,user,s10n5,fix,CCC,1,0.703,CC
12698,88,s10n5_usuario8,D,['s10n5_usuario2'],D,1,661.799907684,-0.638,user,s10n5,fix,CDD,0,0.638,CD
12699,88,s10n5_usuario2,D,['s10n5_usuario8'],D,1,1192.50011444,-1.164,user,s10n5,fix,DCD,0,1.164,DC
12700,88,s10n5_usuario4,C,['s10n5_usuario3'],C,3,1572.20005989,1.543,user,s10n5,fix,CCC,1,1.543,CC
12701,88,s10n5_usuario3,C,['s10n5_usuario4'],C,3,854.7999858860001,0.829,user,s10n5,fix,CCC,1,0.829,CC
12702,88,s10n5_usuario7,D,['s10n5_usuario1'],D,1,599.500179291,-0.575,user,s10n5,fix,DDD,0,0.575,DD
12703,88,s10n5_usuario1,D,['s10n5_usuario7'],D,1,2801.30004883,-2.776,user,s10n5,fix,DDD,0,2.776,DD
12704,89,s10n5_usuario5,C,['s10n5_usuario6'],C,3,7017.69995689,6.992,user,s10n5,fix,CCC,1,6.992,CC
12705,89,s10n5_usuario6,C,['s10n5_usuario5'],C,3,759.299993515,0.727,user,s10n5,fix,CCC,1,0.727,CC
12706,89,s10n5_usuario8,D,['s10n5_usuario2'],C,4,973.0000495910001,-0.947,user,s10n5,fix,DDD,0,0.947,DD
12707,89,s10n5_usuario2,C,['s10n5_usuario8'],D,0,1924.90005493,1.896,user,s10n5,fix,DDC,1,1.896,DD
12708,89,s10n5_usuario4,C,['s10n5_usuario3'],C,3,1589.09988403,1.565,user,s10n5,fix,CCC,1,1.565,CC
12709,89,s10n5_usuario3,C,['s10n5_usuario4'],C,3,3282.40013123,3.255,user,s10n5,fix,CCC,1,3.255,CC
12710,89,s10n5_usuario7,D,['s10n5_usuario1'],C,4,969.399929047,-0.944,user,s10n5,fix,DDD,0,0.944,DD
12711,89,s10n5_usuario1,C,['s10n5_usuario7'],D,0,1586.8999958,1.561,user,s10n5,fix,DDC,1,1.561,DD
12712,90,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2919.29984093,2.893,user,s10n5,fix,CCC,1,2.893,CC
12713,90,s10n5_usuario6,C,['s10n5_usuario5'],C,3,813.600063324,0.789,user,s10n5,fix,CCC,1,0.789,CC
12714,90,s10n5_usuario8,D,['s10n5_usuario2'],D,1,1812.70003319,-1.787,user,s10n5,fix,DCD,0,1.787,DC
12715,90,s10n5_usuario2,D,['s10n5_usuario8'],D,1,1107.49983788,-1.083,user,s10n5,fix,CDD,0,1.083,CD
12716,90,s10n5_usuario4,C,['s10n5_usuario3'],C,3,494.999885559,0.465,user,s10n5,fix,CCC,1,0.465,CC
12717,90,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1562.70003319,1.542,user,s10n5,fix,CCC,1,1.542,CC
12718,90,s10n5_usuario7,C,['s10n5_usuario1'],C,3,1234.60006714,1.209,user,s10n5,fix,DCC,1,1.209,DC
12719,90,s10n5_usuario1,C,['s10n5_usuario7'],C,3,1488.39998245,1.462,user,s10n5,fix,CDC,1,1.462,CD
12720,91,s10n5_usuario5,C,['s10n5_usuario6'],C,3,1860.1000309,1.829,user,s10n5,fix,CCC,1,1.829,CC
12721,91,s10n5_usuario6,C,['s10n5_usuario5'],C,3,865.6001091,0.841,user,s10n5,fix,CCC,1,0.841,CC
12722,91,s10n5_usuario8,C,['s10n5_usuario2'],D,0,1133.50009918,1.106,user,s10n5,fix,DDC,1,1.106,DD
12723,91,s10n5_usuario2,D,['s10n5_usuario8'],C,4,1206.09998703,-1.176,user,s10n5,fix,DDD,0,1.176,DD
12724,91,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3446.69985771,3.421,user,s10n5,fix,CCC,1,3.421,CC
12725,91,s10n5_usuario3,C,['s10n5_usuario4'],C,3,1563.99989128,1.532,user,s10n5,fix,CCC,1,1.532,CC
12726,91,s10n5_usuario7,C,['s10n5_usuario1'],C,3,775.7999897000001,0.752,user,s10n5,fix,CCC,1,0.752,CC
12727,91,s10n5_usuario1,C,['s10n5_usuario7'],C,3,1928.79986763,1.91,user,s10n5,fix,CCC,1,1.91,CC
12728,92,s10n5_usuario5,C,['s10n5_usuario6'],C,3,488.000154495,0.462,user,s10n5,fix,CCC,1,0.462,CC
12729,92,s10n5_usuario6,C,['s10n5_usuario5'],C,3,892.09985733,0.866,user,s10n5,fix,CCC,1,0.866,CC
12730,92,s10n5_usuario8,C,['s10n5_usuario2'],D,0,1042.2000885,1.016,user,s10n5,fix,CDC,1,1.016,CD
12731,92,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2080.89995384,-2.054,user,s10n5,fix,DCD,0,2.054,DC
12732,92,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3325.79994202,3.297,user,s10n5,fix,CCC,1,3.297,CC
12733,92,s10n5_usuario3,C,['s10n5_usuario4'],C,3,663.699865341,0.639,user,s10n5,fix,CCC,1,0.639,CC
12734,92,s10n5_usuario7,C,['s10n5_usuario1'],D,0,514.400005341,0.488,user,s10n5,fix,CCC,1,0.488,CC
12735,92,s10n5_usuario1,D,['s10n5_usuario7'],C,4,1368.70002747,-1.341,user,s10n5,fix,CCD,0,1.341,CC
12736,93,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2083.89997482,2.055,user,s10n5,fix,CCC,1,2.055,CC
12737,93,s10n5_usuario6,C,['s10n5_usuario5'],C,3,762.1998786930001,0.735,user,s10n5,fix,CCC,1,0.735,CC
12738,93,s10n5_usuario8,C,['s10n5_usuario2'],D,0,686.699867249,0.659,user,s10n5,fix,CDC,1,0.659,CD
12739,93,s10n5_usuario2,D,['s10n5_usuario8'],C,4,2240.29994011,-2.215,user,s10n5,fix,DCD,0,2.215,DC
12740,93,s10n5_usuario4,C,['s10n5_usuario3'],C,3,3452.90017128,3.42,user,s10n5,fix,CCC,1,3.42,CC
12741,93,s10n5_usuario3,C,['s10n5_usuario4'],C,3,862.400054932,0.836,user,s10n5,fix,CCC,1,0.836,CC
12742,93,s10n5_usuario7,C,['s10n5_usuario1'],D,0,2759.5000266999996,2.73,user,s10n5,fix,CDC,1,2.73,CD
12743,93,s10n5_usuario1,D,['s10n5_usuario7'],C,4,947.800159454,-0.922,user,s10n5,fix,DCD,0,0.922,DC
12744,94,s10n5_usuario5,C,['s10n5_usuario6'],C,3,2039.09993172,2.014,user,s10n5,fix,CCC,1,2.014,CC
12745,94,s10n5_usuario6,C,['s10n5_usuario5'],C,3,817.800045013,0.791,user,s10n5,fix,CCC,1,0.791,CC
12746,94,s10n5_usuario8,D,['s10n5_usuario2'],C,4,1435.30011177,-1.405,user,s10n5,fix,CDD,0,1.405,CD
12747,94,s10n5_usuario2,C,['s10n5_usuario8'],D,0,2232.50007629,2.207,user,s10n5,fix,DCC,1,2.207,DC
12748,94,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2540.30013084,2.51,user,s10n5,fix,CCC,1,2.51,CC
12749,94,s10n5_usuario3,C,['s10n5_usuario4'],C,3,812.99996376,0.784,user,s10n5,fix,CCC,1,0.784,CC
12750,94,s10n5_usuario7,D,['s10n5_usuario1'],D,1,808.899879456,-0.786,user,s10n5,fix,CDD,0,0.786,CD
12751,94,s10n5_usuario1,D,['s10n5_usuario7'],D,1,1154.20007706,-1.129,user,s10n5,fix,DCD,0,1.129,DC
12752,95,s10n5_usuario5,C,['s10n5_usuario6'],C,3,1990.99993706,1.96,user,s10n5,fix,CCC,1,1.96,CC
12753,95,s10n5_usuario6,C,['s10n5_usuario5'],C,3,860.199928284,0.835,user,s10n5,fix,CCC,1,0.835,CC
12754,95,s10n5_usuario8,D,['s10n5_usuario2'],D,1,627.600193024,-0.601,user,s10n5,fix,DCD,0,0.601,DC
12755,95,s10n5_usuario2,D,['s10n5_usuario8'],D,1,1618.59989166,-1.592,user,s10n5,fix,CDD,0,1.592,CD
12756,95,s10n5_usuario4,C,['s10n5_usuario3'],C,3,2476.00007057,2.449,user,s10n5,fix,CCC,1,2.449,CC
12757,95,s10n5_usuario3,C,['s10n5_usuario4'],C,3,609.499931335,0.581,user,s10n5,fix,CCC,1,0.581,CC
12758,95,s10n5_usuario7,D,['s10n5_usuario1'],D,1,490.700006485,-0.463,user,s10n5,fix,DDD,0,0.463,DD
12759,95,s10n5_usuario1,D,['s10n5_usuario7'],D,1,754.400014877,-0.735,user,s10n5,fix,DDD,0,0.735,DD
12760,96,s10n5_usuario5,C,['s10n5_usuario6'],C,3,1220.90005875,1.192,user,s10n5,fix,CCC,1,1.192,CC
12761,96,s10n5_usuario6,C,['s10n5_usuario5'],C,3,841.099977493,0.823,user,s10n5,fix,CCC,1,0.823,CC
12762,96,s10n5_usuario8,D,['s10n5_usuario2'],D,1,789.9999618530001,-0.761,user,s10n5,fix,DDD,0,0.761,DD
