,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,prev,response,abs_time
16732,75,s12n11_usuario1,C,['s12n11_usuario10'],C,3,716.799974442,0.0,user,s12n11,changing,CDC,CD,1,0.0
16733,75,s12n11_usuario2,D,['s12n11_usuario17'],C,4,5098.99997711,-0.005,user,s12n11,changing,DCD,DC,0,0.005
16734,75,s12n11_usuario3,C,['s12n11_usuario9'],D,0,1692.69990921,0.001,user,s12n11,changing,CCC,CC,1,0.001
16735,75,s12n11_usuario4,D,['s12n11_usuario13'],D,1,555.399894714,0.0,user,s12n11,changing,DDD,DD,0,0.0
16736,75,s12n11_usuario5,D,['s12n11_usuario18'],D,1,2425.69994926,-0.002,user,s12n11,changing,CDD,CD,0,0.002
16737,75,s12n11_usuario6,D,['s12n11_usuario8'],D,1,462.200164795,0.0,user,s12n11,changing,DDD,DD,0,0.0
16738,75,s12n11_usuario7,C,['s12n11_usuario11'],D,0,938.199996948,0.0,user,s12n11,changing,CDC,CD,1,0.0
16739,75,s12n11_usuario8,D,['s12n11_usuario6'],D,1,506.999969482,0.0,user,s12n11,changing,DDD,DD,0,0.0
16740,75,s12n11_usuario9,D,['s12n11_usuario3'],C,4,936.800003052,0.0,user,s12n11,changing,DCD,DC,0,0.0
16741,75,s12n11_usuario10,C,['s12n11_usuario1'],C,3,1472.8000164,0.001,user,s12n11,changing,CCC,CC,1,0.001
16742,75,s12n11_usuario11,D,['s12n11_usuario7'],C,4,786.399841309,0.0,user,s12n11,changing,DCD,DC,0,0.0
16743,75,s12n11_usuario12,C,['s12n11_usuario14'],D,0,699.700117111,0.0,user,s12n11,changing,CDC,CD,1,0.0
16744,75,s12n11_usuario13,D,['s12n11_usuario4'],D,1,678.900003433,0.0,user,s12n11,changing,DDD,DD,0,0.0
16745,75,s12n11_usuario14,D,['s12n11_usuario12'],C,4,2885.20002365,-0.002,user,s12n11,changing,DCD,DC,0,0.002
16746,75,s12n11_usuario15,C,['s12n11_usuario16'],D,0,876.300096512,0.0,user,s12n11,changing,CDC,CD,1,0.0
16747,75,s12n11_usuario16,D,['s12n11_usuario15'],C,4,445.200204849,0.0,user,s12n11,changing,DCD,DC,0,0.0
16748,75,s12n11_usuario17,C,['s12n11_usuario2'],D,0,3315.20009041,0.003,user,s12n11,changing,CDC,CD,1,0.003
16749,75,s12n11_usuario18,D,['s12n11_usuario5'],D,1,1068.80021095,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16750,76,s12n11_usuario1,C,['s12n11_usuario16'],D,0,646.800041199,0.0,user,s12n11,changing,CCC,CC,1,0.0
16751,76,s12n11_usuario2,D,['s12n11_usuario7'],D,1,2184.60011482,-0.002,user,s12n11,changing,DCD,DC,0,0.002
16752,76,s12n11_usuario3,C,['s12n11_usuario9'],D,0,1960.00003815,0.001,user,s12n11,changing,CDC,CD,1,0.001
16753,76,s12n11_usuario4,D,['s12n11_usuario14'],D,1,792.099952698,0.0,user,s12n11,changing,DDD,DD,0,0.0
16754,76,s12n11_usuario5,D,['s12n11_usuario17'],C,4,1076.69997215,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16755,76,s12n11_usuario6,D,['s12n11_usuario18'],D,1,766.09992981,0.0,user,s12n11,changing,DDD,DD,0,0.0
16756,76,s12n11_usuario7,D,['s12n11_usuario2'],D,1,938.499927521,0.0,user,s12n11,changing,CDD,CD,0,0.0
16757,76,s12n11_usuario8,D,['s12n11_usuario13'],D,1,394.29998397800006,0.0,user,s12n11,changing,DDD,DD,0,0.0
16758,76,s12n11_usuario9,D,['s12n11_usuario3'],C,4,904.0000438689999,0.0,user,s12n11,changing,DCD,DC,0,0.0
16759,76,s12n11_usuario10,C,['s12n11_usuario15'],C,3,1692.39997864,0.001,user,s12n11,changing,CCC,CC,1,0.001
16760,76,s12n11_usuario11,D,['s12n11_usuario12'],C,4,601.4001369480001,0.0,user,s12n11,changing,DCD,DC,0,0.0
16761,76,s12n11_usuario12,C,['s12n11_usuario11'],D,0,690.100193024,0.0,user,s12n11,changing,CDC,CD,1,0.0
16762,76,s12n11_usuario13,D,['s12n11_usuario8'],D,1,706.3999176030001,0.0,user,s12n11,changing,DDD,DD,0,0.0
16763,76,s12n11_usuario14,D,['s12n11_usuario4'],D,1,1362.09988594,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16764,76,s12n11_usuario15,C,['s12n11_usuario10'],C,3,981.599807739,0.0,user,s12n11,changing,CDC,CD,1,0.0
16765,76,s12n11_usuario16,D,['s12n11_usuario1'],C,4,468.400001526,0.0,user,s12n11,changing,DCD,DC,0,0.0
16766,76,s12n11_usuario17,C,['s12n11_usuario5'],D,0,1693.19987297,0.001,user,s12n11,changing,CDC,CD,1,0.001
16767,76,s12n11_usuario18,D,['s12n11_usuario6'],D,1,3040.70019722,-0.003,user,s12n11,changing,DDD,DD,0,0.003
16768,77,s12n11_usuario1,C,['s12n11_usuario7'],D,0,633.100032806,0.0,user,s12n11,changing,CDC,CD,1,0.0
16769,77,s12n11_usuario2,D,['s12n11_usuario10'],C,4,1243.29996109,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16770,77,s12n11_usuario3,D,['s12n11_usuario15'],C,4,1214.20001984,-0.001,user,s12n11,changing,CDD,CD,0,0.001
16771,77,s12n11_usuario4,C,['s12n11_usuario11'],D,0,1309.70001221,0.001,user,s12n11,changing,DDC,DD,1,0.001
16772,77,s12n11_usuario5,D,['s12n11_usuario6'],D,1,1318.0000782,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16773,77,s12n11_usuario6,D,['s12n11_usuario5'],D,1,642.599821091,0.0,user,s12n11,changing,DDD,DD,0,0.0
16774,77,s12n11_usuario7,D,['s12n11_usuario1'],C,4,1096.19998932,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16775,77,s12n11_usuario8,D,['s12n11_usuario13'],D,1,467.400074005,0.0,user,s12n11,changing,DDD,DD,0,0.0
16776,77,s12n11_usuario9,D,['s12n11_usuario18'],D,1,1001.60002708,0.0,user,s12n11,changing,DCD,DC,0,0.0
16777,77,s12n11_usuario10,C,['s12n11_usuario2'],D,0,1648.69999886,0.001,user,s12n11,changing,CCC,CC,1,0.001
16778,77,s12n11_usuario11,D,['s12n11_usuario4'],C,4,860.899925232,0.0,user,s12n11,changing,DCD,DC,0,0.0
16779,77,s12n11_usuario12,C,['s12n11_usuario16'],D,0,712.900161743,0.0,user,s12n11,changing,CDC,CD,1,0.0
16780,77,s12n11_usuario13,D,['s12n11_usuario8'],D,1,957.7000141139999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16781,77,s12n11_usuario14,D,['s12n11_usuario17'],C,4,1358.29997063,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16782,77,s12n11_usuario15,C,['s12n11_usuario3'],D,0,886.89994812,0.0,user,s12n11,changing,CCC,CC,1,0.0
16783,77,s12n11_usuario16,D,['s12n11_usuario12'],C,4,596.100091934,0.0,user,s12n11,changing,DCD,DC,0,0.0
16784,77,s12n11_usuario17,C,['s12n11_usuario14'],D,0,1335.90006828,0.001,user,s12n11,changing,CDC,CD,1,0.001
16785,77,s12n11_usuario18,D,['s12n11_usuario9'],D,1,1153.20014954,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16786,78,s12n11_usuario1,C,['s12n11_usuario14'],D,0,760.4999542239999,0.0,user,s12n11,changing,CDC,CD,1,0.0
16787,78,s12n11_usuario2,C,['s12n11_usuario12'],C,3,2573.60005379,0.002,user,s12n11,changing,DCC,DC,1,0.002
16788,78,s12n11_usuario3,C,['s12n11_usuario5'],D,0,2450.70004463,0.002,user,s12n11,changing,DCC,DC,1,0.002
16789,78,s12n11_usuario4,D,['s12n11_usuario18'],D,1,2315.89984894,-0.002,user,s12n11,changing,CDD,CD,0,0.002
16790,78,s12n11_usuario5,D,['s12n11_usuario3'],C,4,1215.80004692,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16791,78,s12n11_usuario6,D,['s12n11_usuario17'],C,4,608.2000732419999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16792,78,s12n11_usuario7,D,['s12n11_usuario11'],D,1,1055.90009689,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16793,78,s12n11_usuario8,D,['s12n11_usuario16'],D,1,600.800037384,0.0,user,s12n11,changing,DDD,DD,0,0.0
16794,78,s12n11_usuario9,D,['s12n11_usuario15'],C,4,703.700065613,0.0,user,s12n11,changing,DDD,DD,0,0.0
16795,78,s12n11_usuario10,D,['s12n11_usuario13'],D,1,1714.29991722,-0.001,user,s12n11,changing,CDD,CD,0,0.001
16796,78,s12n11_usuario11,D,['s12n11_usuario7'],D,1,1503.90005112,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16797,78,s12n11_usuario12,C,['s12n11_usuario2'],C,3,712.500095367,0.0,user,s12n11,changing,CDC,CD,1,0.0
16798,78,s12n11_usuario13,D,['s12n11_usuario10'],D,1,841.600179672,0.0,user,s12n11,changing,DDD,DD,0,0.0
16799,78,s12n11_usuario14,D,['s12n11_usuario1'],C,4,2602.60009766,-0.002,user,s12n11,changing,DCD,DC,0,0.002
16800,78,s12n11_usuario15,C,['s12n11_usuario9'],D,0,790.70019722,0.0,user,s12n11,changing,CDC,CD,1,0.0
16801,78,s12n11_usuario16,D,['s12n11_usuario8'],D,1,1278.49984169,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16802,78,s12n11_usuario17,C,['s12n11_usuario6'],D,0,865.000009537,0.0,user,s12n11,changing,CDC,CD,1,0.0
16803,78,s12n11_usuario18,D,['s12n11_usuario4'],D,1,1305.50003052,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16804,79,s12n11_usuario1,C,['s12n11_usuario2'],D,0,449.89991188,0.0,user,s12n11,changing,CDC,CD,1,0.0
16805,79,s12n11_usuario2,D,['s12n11_usuario1'],C,4,1986.5000248,-0.001,user,s12n11,changing,CCD,CC,0,0.001
16806,79,s12n11_usuario3,C,['s12n11_usuario17'],C,3,1848.89984131,0.001,user,s12n11,changing,CDC,CD,1,0.001
16807,79,s12n11_usuario4,C,['s12n11_usuario18'],D,0,1638.59987259,0.001,user,s12n11,changing,DDC,DD,1,0.001
16808,79,s12n11_usuario5,D,['s12n11_usuario6'],D,1,1151.29995346,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16809,79,s12n11_usuario6,D,['s12n11_usuario5'],D,1,605.90004921,0.0,user,s12n11,changing,DCD,DC,0,0.0
16810,79,s12n11_usuario7,D,['s12n11_usuario13'],D,1,749.799966812,0.0,user,s12n11,changing,DDD,DD,0,0.0
16811,79,s12n11_usuario8,D,['s12n11_usuario14'],D,1,572.700023651,0.0,user,s12n11,changing,DDD,DD,0,0.0
16812,79,s12n11_usuario9,D,['s12n11_usuario12'],C,4,636.100053787,0.0,user,s12n11,changing,DCD,DC,0,0.0
16813,79,s12n11_usuario10,D,['s12n11_usuario16'],D,1,1835.20007133,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16814,79,s12n11_usuario11,D,['s12n11_usuario15'],C,4,811.900138855,0.0,user,s12n11,changing,DDD,DD,0,0.0
16815,79,s12n11_usuario12,C,['s12n11_usuario9'],D,0,545.300006866,0.0,user,s12n11,changing,CCC,CC,1,0.0
16816,79,s12n11_usuario13,D,['s12n11_usuario7'],D,1,679.600000381,0.0,user,s12n11,changing,DDD,DD,0,0.0
16817,79,s12n11_usuario14,D,['s12n11_usuario8'],D,1,2052.19984055,-0.002,user,s12n11,changing,DCD,DC,0,0.002
16818,79,s12n11_usuario15,C,['s12n11_usuario11'],D,0,1265.19989967,0.001,user,s12n11,changing,CDC,CD,1,0.001
16819,79,s12n11_usuario16,D,['s12n11_usuario10'],D,1,663.300037384,0.0,user,s12n11,changing,DDD,DD,0,0.0
16820,79,s12n11_usuario17,C,['s12n11_usuario3'],C,3,834.1000080110001,0.0,user,s12n11,changing,CDC,CD,1,0.0
16821,79,s12n11_usuario18,D,['s12n11_usuario4'],C,4,755.000114441,0.0,user,s12n11,changing,DDD,DD,0,0.0
16822,80,s12n11_usuario1,C,['s12n11_usuario10'],D,0,994.3001270289999,0.0,user,s12n11,changing,CDC,CD,1,0.0
16823,80,s12n11_usuario2,C,['s12n11_usuario8'],D,0,1838.09995651,0.001,user,s12n11,changing,DCC,DC,1,0.001
16824,80,s12n11_usuario3,C,['s12n11_usuario5'],D,0,1716.90011024,0.001,user,s12n11,changing,CCC,CC,1,0.001
16825,80,s12n11_usuario4,C,['s12n11_usuario6'],D,0,2066.99991226,0.002,user,s12n11,changing,CDC,CD,1,0.002
16826,80,s12n11_usuario5,D,['s12n11_usuario3'],C,4,849.300146103,0.0,user,s12n11,changing,DDD,DD,0,0.0
16827,80,s12n11_usuario6,D,['s12n11_usuario4'],C,4,492.100000381,0.0,user,s12n11,changing,DDD,DD,0,0.0
16828,80,s12n11_usuario7,D,['s12n11_usuario15'],C,4,479.59995269800004,0.0,user,s12n11,changing,DDD,DD,0,0.0
16829,80,s12n11_usuario8,D,['s12n11_usuario2'],C,4,505.59997558599997,0.0,user,s12n11,changing,DDD,DD,0,0.0
16830,80,s12n11_usuario9,C,['s12n11_usuario16'],D,0,907.799959183,0.0,user,s12n11,changing,DCC,DC,1,0.0
16831,80,s12n11_usuario10,D,['s12n11_usuario1'],C,4,1759.99999046,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16832,80,s12n11_usuario11,D,['s12n11_usuario17'],C,4,605.90004921,0.0,user,s12n11,changing,DCD,DC,0,0.0
16833,80,s12n11_usuario12,C,['s12n11_usuario14'],D,0,507.600069046,0.0,user,s12n11,changing,CDC,CD,1,0.0
16834,80,s12n11_usuario13,D,['s12n11_usuario18'],D,1,754.69994545,0.0,user,s12n11,changing,DDD,DD,0,0.0
16835,80,s12n11_usuario14,D,['s12n11_usuario12'],C,4,1764.8999691,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16836,80,s12n11_usuario15,C,['s12n11_usuario7'],D,0,1801.4998436,0.001,user,s12n11,changing,CDC,CD,1,0.001
16837,80,s12n11_usuario16,D,['s12n11_usuario9'],C,4,686.699867249,0.0,user,s12n11,changing,DDD,DD,0,0.0
16838,80,s12n11_usuario17,C,['s12n11_usuario11'],D,0,766.9999599460001,0.0,user,s12n11,changing,CCC,CC,1,0.0
16839,80,s12n11_usuario18,D,['s12n11_usuario13'],D,1,1063.8999939,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16840,81,s12n11_usuario1,C,['s12n11_usuario6'],D,0,3811.59996986,0.003,user,s12n11,changing,CDC,CD,1,0.003
16841,81,s12n11_usuario2,D,['s12n11_usuario5'],D,1,2633.89992714,-0.002,user,s12n11,changing,CDD,CD,0,0.002
16842,81,s12n11_usuario3,C,['s12n11_usuario4'],D,0,2935.89997292,0.002,user,s12n11,changing,CDC,CD,1,0.002
16843,81,s12n11_usuario4,D,['s12n11_usuario3'],C,4,830.300092697,0.0,user,s12n11,changing,CDD,CD,0,0.0
16844,81,s12n11_usuario5,D,['s12n11_usuario2'],D,1,930.400133133,0.0,user,s12n11,changing,DCD,DC,0,0.0
16845,81,s12n11_usuario6,D,['s12n11_usuario1'],C,4,726.9001007080001,0.0,user,s12n11,changing,DCD,DC,0,0.0
16846,81,s12n11_usuario7,D,['s12n11_usuario17'],C,4,450.20008087199994,0.0,user,s12n11,changing,DCD,DC,0,0.0
16847,81,s12n11_usuario8,D,['s12n11_usuario16'],D,1,767.6999568939999,0.0,user,s12n11,changing,DCD,DC,0,0.0
16848,81,s12n11_usuario9,D,['s12n11_usuario11'],D,1,845.100164413,0.0,user,s12n11,changing,CDD,CD,0,0.0
16849,81,s12n11_usuario10,C,['s12n11_usuario14'],D,0,1362.80012131,0.001,user,s12n11,changing,DCC,DC,1,0.001
16850,81,s12n11_usuario11,D,['s12n11_usuario9'],D,1,669.6000099180001,0.0,user,s12n11,changing,DCD,DC,0,0.0
16851,81,s12n11_usuario12,C,['s12n11_usuario18'],D,0,936.400175095,0.0,user,s12n11,changing,CDC,CD,1,0.0
16852,81,s12n11_usuario13,D,['s12n11_usuario15'],D,1,636.000156403,0.0,user,s12n11,changing,DDD,DD,0,0.0
16853,81,s12n11_usuario14,D,['s12n11_usuario10'],C,4,1494.10009384,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16854,81,s12n11_usuario15,D,['s12n11_usuario13'],D,1,1106.89997673,-0.001,user,s12n11,changing,CDD,CD,0,0.001
16855,81,s12n11_usuario16,D,['s12n11_usuario8'],D,1,418.100118637,0.0,user,s12n11,changing,DCD,DC,0,0.0
16856,81,s12n11_usuario17,C,['s12n11_usuario7'],D,0,766.700029373,0.0,user,s12n11,changing,CDC,CD,1,0.0
16857,81,s12n11_usuario18,D,['s12n11_usuario12'],C,4,675.3001213069999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16858,82,s12n11_usuario1,C,['s12n11_usuario11'],D,0,1463.1998539,0.001,user,s12n11,changing,CDC,CD,1,0.001
16859,82,s12n11_usuario2,D,['s12n11_usuario8'],D,1,1131.20007515,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16860,82,s12n11_usuario3,D,['s12n11_usuario4'],D,1,901.5998840330001,0.0,user,s12n11,changing,CDD,CD,0,0.0
16861,82,s12n11_usuario4,D,['s12n11_usuario3'],D,1,972.900152206,0.0,user,s12n11,changing,DCD,DC,0,0.0
16862,82,s12n11_usuario5,D,['s12n11_usuario13'],D,1,1500.09989738,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16863,82,s12n11_usuario6,D,['s12n11_usuario10'],D,1,809.30018425,0.0,user,s12n11,changing,DCD,DC,0,0.0
16864,82,s12n11_usuario7,D,['s12n11_usuario12'],C,4,483.699798584,0.0,user,s12n11,changing,DCD,DC,0,0.0
16865,82,s12n11_usuario8,D,['s12n11_usuario2'],D,1,538.499832153,0.0,user,s12n11,changing,DDD,DD,0,0.0
16866,82,s12n11_usuario9,D,['s12n11_usuario16'],D,1,861.9999885560001,0.0,user,s12n11,changing,DDD,DD,0,0.0
16867,82,s12n11_usuario10,D,['s12n11_usuario6'],D,1,1609.79986191,-0.001,user,s12n11,changing,CDD,CD,0,0.001
16868,82,s12n11_usuario11,D,['s12n11_usuario1'],C,4,711.500167847,0.0,user,s12n11,changing,DDD,DD,0,0.0
16869,82,s12n11_usuario12,C,['s12n11_usuario7'],D,0,421.20003700300003,0.0,user,s12n11,changing,CDC,CD,1,0.0
16870,82,s12n11_usuario13,D,['s12n11_usuario5'],D,1,707.9999446869999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16871,82,s12n11_usuario14,D,['s12n11_usuario17'],C,4,1205.90019226,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16872,82,s12n11_usuario15,D,['s12n11_usuario18'],D,1,551.199913025,0.0,user,s12n11,changing,DDD,DD,0,0.0
16873,82,s12n11_usuario16,D,['s12n11_usuario9'],D,1,351.00007057199997,0.0,user,s12n11,changing,DDD,DD,0,0.0
16874,82,s12n11_usuario17,C,['s12n11_usuario14'],D,0,882.5001716610001,0.0,user,s12n11,changing,CDC,CD,1,0.0
16875,82,s12n11_usuario18,D,['s12n11_usuario15'],D,1,772.700071335,0.0,user,s12n11,changing,DCD,DC,0,0.0
16876,83,s12n11_usuario1,C,['s12n11_usuario12'],C,3,3686.59996986,0.003,user,s12n11,changing,CDC,CD,1,0.003
16877,83,s12n11_usuario2,D,['s12n11_usuario10'],D,1,1142.69995689,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16878,83,s12n11_usuario3,C,['s12n11_usuario9'],D,0,1268.69988441,0.001,user,s12n11,changing,DDC,DD,1,0.001
16879,83,s12n11_usuario4,D,['s12n11_usuario7'],D,1,757.8999996189999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16880,83,s12n11_usuario5,D,['s12n11_usuario17'],C,4,1658.29992294,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16881,83,s12n11_usuario6,D,['s12n11_usuario18'],D,1,1089.90001678,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16882,83,s12n11_usuario7,D,['s12n11_usuario4'],D,1,1140.20013809,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16883,83,s12n11_usuario8,D,['s12n11_usuario15'],D,1,621.80018425,0.0,user,s12n11,changing,DDD,DD,0,0.0
16884,83,s12n11_usuario9,D,['s12n11_usuario3'],C,4,1449.10001755,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16885,83,s12n11_usuario10,D,['s12n11_usuario2'],D,1,1541.80002213,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16886,83,s12n11_usuario11,D,['s12n11_usuario14'],D,1,695.100069046,0.0,user,s12n11,changing,DCD,DC,0,0.0
16887,83,s12n11_usuario12,C,['s12n11_usuario1'],C,3,555.79996109,0.0,user,s12n11,changing,CDC,CD,1,0.0
16888,83,s12n11_usuario13,D,['s12n11_usuario16'],D,1,891.000032425,0.0,user,s12n11,changing,DDD,DD,0,0.0
16889,83,s12n11_usuario14,D,['s12n11_usuario11'],D,1,1190.99998474,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16890,83,s12n11_usuario15,D,['s12n11_usuario8'],D,1,569.70000267,0.0,user,s12n11,changing,DDD,DD,0,0.0
16891,83,s12n11_usuario16,D,['s12n11_usuario13'],D,1,453.59992981,0.0,user,s12n11,changing,DDD,DD,0,0.0
16892,83,s12n11_usuario17,C,['s12n11_usuario5'],D,0,1016.10016823,0.0,user,s12n11,changing,CDC,CD,1,0.0
16893,83,s12n11_usuario18,D,['s12n11_usuario6'],D,1,4517.79985428,-0.004,user,s12n11,changing,DDD,DD,0,0.004
16894,84,s12n11_usuario1,C,['s12n11_usuario13'],D,0,2860.30006409,0.002,user,s12n11,changing,CCC,CC,1,0.002
16895,84,s12n11_usuario2,D,['s12n11_usuario5'],D,1,856.799840927,0.0,user,s12n11,changing,DDD,DD,0,0.0
16896,84,s12n11_usuario3,C,['s12n11_usuario18'],D,0,1009.40012932,0.0,user,s12n11,changing,CDC,CD,1,0.0
16897,84,s12n11_usuario4,D,['s12n11_usuario12'],C,4,1684.50021744,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16898,84,s12n11_usuario5,D,['s12n11_usuario2'],D,1,1344.09999847,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16899,84,s12n11_usuario6,D,['s12n11_usuario14'],D,1,789.9999618530001,0.0,user,s12n11,changing,DDD,DD,0,0.0
16900,84,s12n11_usuario7,D,['s12n11_usuario17'],C,4,555.200099945,0.0,user,s12n11,changing,DDD,DD,0,0.0
16901,84,s12n11_usuario8,D,['s12n11_usuario15'],D,1,567.100048065,0.0,user,s12n11,changing,DDD,DD,0,0.0
16902,84,s12n11_usuario9,D,['s12n11_usuario16'],D,1,961.600065231,0.0,user,s12n11,changing,DCD,DC,0,0.0
16903,84,s12n11_usuario10,D,['s12n11_usuario11'],D,1,1623.70014191,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16904,84,s12n11_usuario11,D,['s12n11_usuario10'],D,1,604.300022125,0.0,user,s12n11,changing,DDD,DD,0,0.0
16905,84,s12n11_usuario12,C,['s12n11_usuario4'],D,0,540.400028229,0.0,user,s12n11,changing,CCC,CC,1,0.0
16906,84,s12n11_usuario13,D,['s12n11_usuario1'],C,4,718.1999683380001,0.0,user,s12n11,changing,DDD,DD,0,0.0
16907,84,s12n11_usuario14,D,['s12n11_usuario6'],D,1,3036.8001461,-0.003,user,s12n11,changing,DDD,DD,0,0.003
16908,84,s12n11_usuario15,D,['s12n11_usuario8'],D,1,496.500015259,0.0,user,s12n11,changing,DDD,DD,0,0.0
16909,84,s12n11_usuario16,D,['s12n11_usuario9'],D,1,709.599971771,0.0,user,s12n11,changing,DDD,DD,0,0.0
16910,84,s12n11_usuario17,C,['s12n11_usuario7'],D,0,890.6998634339999,0.0,user,s12n11,changing,CDC,CD,1,0.0
16911,84,s12n11_usuario18,D,['s12n11_usuario3'],C,4,829.6999931339999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16912,85,s12n11_usuario1,C,['s12n11_usuario14'],D,0,2194.19980049,0.002,user,s12n11,changing,CDC,CD,1,0.002
16913,85,s12n11_usuario2,D,['s12n11_usuario15'],D,1,1116.70017242,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16914,85,s12n11_usuario3,D,['s12n11_usuario7'],D,1,838.199853897,0.0,user,s12n11,changing,CDD,CD,0,0.0
16915,85,s12n11_usuario4,D,['s12n11_usuario8'],D,1,767.500162125,0.0,user,s12n11,changing,DCD,DC,0,0.0
16916,85,s12n11_usuario5,D,['s12n11_usuario16'],D,1,1543.90001297,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16917,85,s12n11_usuario6,D,['s12n11_usuario9'],D,1,621.399879456,0.0,user,s12n11,changing,DDD,DD,0,0.0
16918,85,s12n11_usuario7,D,['s12n11_usuario3'],D,1,800.000190735,0.0,user,s12n11,changing,DCD,DC,0,0.0
16919,85,s12n11_usuario8,D,['s12n11_usuario4'],D,1,516.3002014159999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16920,85,s12n11_usuario9,D,['s12n11_usuario6'],D,1,674.399852753,0.0,user,s12n11,changing,DDD,DD,0,0.0
16921,85,s12n11_usuario10,D,['s12n11_usuario12'],C,4,1526.70001984,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16922,85,s12n11_usuario11,D,['s12n11_usuario17'],C,4,612.200021744,0.0,user,s12n11,changing,DDD,DD,0,0.0
16923,85,s12n11_usuario12,C,['s12n11_usuario10'],D,0,436.30003929099996,0.0,user,s12n11,changing,CDC,CD,1,0.0
16924,85,s12n11_usuario13,D,['s12n11_usuario18'],D,1,863.9001846310001,0.0,user,s12n11,changing,DCD,DC,0,0.0
16925,85,s12n11_usuario14,D,['s12n11_usuario1'],C,4,1861.80019379,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16926,85,s12n11_usuario15,D,['s12n11_usuario2'],D,1,605.90004921,0.0,user,s12n11,changing,DDD,DD,0,0.0
16927,85,s12n11_usuario16,D,['s12n11_usuario5'],D,1,415.499925613,0.0,user,s12n11,changing,DDD,DD,0,0.0
16928,85,s12n11_usuario17,C,['s12n11_usuario11'],D,0,905.9000015260001,0.0,user,s12n11,changing,CDC,CD,1,0.0
16929,85,s12n11_usuario18,D,['s12n11_usuario13'],D,1,1170.09997368,-0.001,user,s12n11,changing,DCD,DC,0,0.001
16930,86,s12n11_usuario1,D,['s12n11_usuario15'],D,1,958.4000110630001,0.0,user,s12n11,changing,CDD,CD,0,0.0
16931,86,s12n11_usuario2,D,['s12n11_usuario8'],D,1,1249.69983101,-0.001,user,s12n11,changing,DDD,DD,0,0.001
16932,86,s12n11_usuario3,C,['s12n11_usuario7'],D,0,917.899847031,0.0,user,s12n11,changing,DDC,DD,1,0.0
16933,86,s12n11_usuario4,D,['s12n11_usuario18'],D,1,786.7000102999999,0.0,user,s12n11,changing,DDD,DD,0,0.0
16934,86,s12n11_usuario5,D,['s12n11_usuario17'],C,4,937.299966812,0.0,user,s12n11,changing,DDD,DD,0,0.0
16935,86,s12n11_usuario6,D,['s12n11_usuario9'],C,4,564.899921417,0.0,user,s12n11,changing,DDD,DD,0,0.0
16936,86,s12n11_usuario7,D,['s12n11_usuario3'],C,4,754.400014877,0.0,user,s12n11,changing,DDD,DD,0,0.0
16937,86,s12n11_usuario8,D,['s12n11_usuario2'],D,1,839.900016785,0.0,user,s12n11,changing,DDD,DD,0,0.0
16938,86,s12n11_usuario9,C,['s12n11_usuario6'],D,0,807.499885559,0.0,user,s12n11,changing,DDC,DD,1,0.0
16939,86,s12n11_usuario10,C,['s12n11_usuario11'],D,0,2172.19996452,0.002,user,s12n11,changing,DCC,DC,1,0.002
