,userid,rt,response,round,context,strategy,actions,prev
6529,129,-15.38,0,34,4.0,PD,0-4-0,0-4
6530,129,-16.8,0,35,3.0,PD,0-3-0,0-3
6531,129,-9.31,0,36,2.0,PD,0-2-0,0-2
6532,129,-10.96,0,37,2.0,PD,0-2-0,0-2
6533,129,-9.32,0,38,1.0,PD,0-1-0,0-1
6534,129,-9.4,0,39,2.0,PD,0-2-0,0-2
6535,129,-10.83,0,40,4.0,PD,0-4-0,0-4
6536,129,-12.83,0,41,3.0,PD,0-3-0,0-3
6537,129,-7.22,0,42,2.0,PD,0-2-0,0-2
6538,129,-6.64,0,43,2.0,PD,0-2-0,0-2
6539,129,-8.21,0,44,2.0,PD,0-2-0,0-2
6540,129,-8.59,0,45,3.0,PD,0-3-0,0-3
6541,129,-6.89,0,46,2.0,PD,0-2-0,0-2
6542,129,-6.81,0,47,2.0,PD,,
6543,62,7.42,1,1,,PD,---1,--
6544,62,10.9,1,2,5.0,PD,1-5-1,1-5
6545,62,-4.84,0,3,3.0,PD,1-3-0,1-3
6546,62,-2.91,0,4,1.0,PD,0-1-0,0-1
6547,62,-5.25,0,5,3.0,PD,0-3-0,0-3
6548,62,-17.38,0,6,5.0,PD,0-5-0,0-5
6549,62,-6.92,0,7,1.0,PD,0-1-0,0-1
6550,62,2.55,1,8,2.0,PD,0-2-1,0-2
6551,62,5.71,1,9,2.0,PD,1-2-1,1-2
6552,62,-10.46,0,10,4.0,PD,1-4-0,1-4
6553,62,-13.85,0,11,3.0,PD,0-3-0,0-3
6554,62,-11.05,0,12,3.0,PD,0-3-0,0-3
6555,62,-17.15,0,13,3.0,PD,0-3-0,0-3
6556,62,4.19,1,14,2.0,PD,0-2-1,0-2
6557,62,-3.53,0,15,2.0,PD,1-2-0,1-2
6558,62,-6.1,0,16,3.0,PD,0-3-0,0-3
6559,62,-7.17,0,17,3.0,PD,0-3-0,0-3
6560,62,-4.8,0,18,4.0,PD,0-4-0,0-4
6561,62,-4.11,0,19,1.0,PD,0-1-0,0-1
6562,62,3.8,1,20,3.0,PD,0-3-1,0-3
6563,62,-4.59,0,21,3.0,PD,1-3-0,1-3
6564,62,5.77,1,22,4.0,PD,0-4-1,0-4
6565,62,-16.25,0,23,4.0,PD,1-4-0,1-4
6566,62,-7.29,0,24,3.0,PD,0-3-0,0-3
6567,62,-4.6,0,25,1.0,PD,0-1-0,0-1
6568,62,-2.57,0,26,2.0,PD,0-2-0,0-2
6569,62,-7.55,0,27,3.0,PD,0-3-0,0-3
6570,62,-3.15,0,28,2.0,PD,0-2-0,0-2
6571,62,-6.49,0,29,1.0,PD,0-1-0,0-1
6572,62,-7.63,0,30,4.0,PD,0-4-0,0-4
6573,62,-4.33,0,31,2.0,PD,0-2-0,0-2
6574,62,-4.57,0,32,4.0,PD,0-4-0,0-4
6575,62,-3.95,0,33,4.0,PD,0-4-0,0-4
6576,62,-4.85,0,34,2.0,PD,0-2-0,0-2
6577,62,-3.88,0,35,3.0,PD,0-3-0,0-3
6578,62,-4.51,0,36,1.0,PD,0-1-0,0-1
6579,62,-3.43,0,37,3.0,PD,0-3-0,0-3
6580,62,-3.21,0,38,1.0,PD,0-1-0,0-1
6581,62,-2.72,0,39,2.0,PD,0-2-0,0-2
6582,62,-4.57,0,40,3.0,PD,0-3-0,0-3
6583,62,-12.39,0,41,2.0,PD,0-2-0,0-2
6584,62,-1.95,0,42,2.0,PD,0-2-0,0-2
6585,62,-3.43,0,43,2.0,PD,0-2-0,0-2
6586,62,-2.26,0,44,3.0,PD,0-3-0,0-3
6587,62,-2.48,0,45,2.0,PD,0-2-0,0-2
6588,62,-4.18,0,46,2.0,PD,0-2-0,0-2
6589,62,-5.73,0,47,3.0,PD,,
6590,4,-4.28,0,1,,MCC,---0,--
6591,4,4.69,1,2,6.0,MCC,0-6-1,0-6
6592,4,-3.74,0,3,2.0,MCC,1-2-0,1-2
6593,4,6.28,1,4,1.0,MCC,0-1-1,0-1
6594,4,6.69,1,5,2.0,MCC,1-2-1,1-2
6595,4,-3.37,0,6,3.0,MCC,1-3-0,1-3
6596,4,-5.13,0,7,0.0,MCC,0-0-0,0-0
6597,4,4.78,1,8,1.0,MCC,0-1-1,0-1
6598,4,-4.08,0,9,3.0,MCC,1-3-0,1-3
6599,4,4.38,1,10,4.0,MCC,0-4-1,0-4
6600,4,5.44,1,11,0.0,MCC,1-0-1,1-0
6601,4,-2.01,0,12,1.0,MCC,1-1-0,1-1
6602,4,-5.27,0,13,4.0,MCC,0-4-0,0-4
6603,4,4.86,1,14,3.0,MCC,0-3-1,0-3
6604,4,-6.14,0,15,2.0,MCC,1-2-0,1-2
6605,4,-4.97,0,16,2.0,MCC,0-2-0,0-2
6606,4,-6.91,0,17,3.0,MCC,0-3-0,0-3
6607,4,-5.36,0,18,2.0,MCC,0-2-0,0-2
6608,4,-5.4,0,19,1.0,MCC,0-1-0,0-1
6609,4,2.55,1,20,1.0,MCC,0-1-1,0-1
6610,4,-5.3,0,21,3.0,MCC,1-3-0,1-3
6611,4,3.56,1,22,4.0,MCC,0-4-1,0-4
6612,4,5.56,1,23,4.0,MCC,1-4-1,1-4
6613,4,-7.23,0,24,0.0,MCC,1-0-0,1-0
6614,4,4.09,1,25,1.0,MCC,0-1-1,0-1
6615,4,5.82,1,26,2.0,MCC,1-2-1,1-2
6616,4,4.11,1,27,0.0,MCC,1-0-1,1-0
6617,4,-3.3,0,28,1.0,MCC,1-1-0,1-1
6618,4,-6.49,0,29,0.0,MCC,0-0-0,0-0
6619,4,3.97,1,30,2.0,MCC,0-2-1,0-2
6620,4,6.45,1,31,1.0,MCC,1-1-1,1-1
6621,4,-3.5,0,32,4.0,MCC,1-4-0,1-4
6622,4,-4.44,0,33,3.0,MCC,0-3-0,0-3
6623,4,3.79,1,34,1.0,MCC,0-1-1,0-1
6624,4,-4.97,0,35,2.0,MCC,1-2-0,1-2
6625,4,-4.5,0,36,0.0,MCC,0-0-0,0-0
6626,4,-8.22,0,37,4.0,MCC,0-4-0,0-4
6627,4,-4.0,0,38,1.0,MCC,0-1-0,0-1
6628,4,-3.48,0,39,0.0,MCC,0-0-0,0-0
6629,4,-2.94,0,40,1.0,MCC,0-1-0,0-1
6630,4,-4.66,0,41,2.0,MCC,0-2-0,0-2
6631,4,-6.06,0,42,3.0,MCC,0-3-0,0-3
6632,4,2.95,1,43,2.0,MCC,0-2-1,0-2
6633,4,4.12,1,44,0.0,MCC,1-0-1,1-0
6634,4,-3.96,0,45,0.0,MCC,1-0-0,1-0
6635,4,-4.95,0,46,1.0,MCC,0-1-0,0-1
6636,4,-5.52,0,47,3.0,MCC,,
6637,133,6.52,1,1,,MCC,---1,--
6638,133,-6.81,0,2,4.0,MCC,1-4-0,1-4
6639,133,19.09,1,3,3.0,MCC,0-3-1,0-3
6640,133,-8.54,0,4,0.0,MCC,1-0-0,1-0
6641,133,-3.18,0,5,4.0,MCC,0-4-0,0-4
6642,133,-2.33,0,6,5.0,MCC,0-5-0,0-5
6643,133,-4.0,0,7,0.0,MCC,0-0-0,0-0
6644,133,-9.47,0,8,0.0,MCC,0-0-0,0-0
6645,133,-12.46,0,9,4.0,MCC,0-4-0,0-4
6646,133,-18.38,0,10,1.0,MCC,0-1-0,0-1
6647,133,-10.97,0,11,1.0,MCC,0-1-0,0-1
6648,133,-5.69,0,12,1.0,MCC,0-1-0,0-1
6649,133,-7.35,0,13,4.0,MCC,0-4-0,0-4
6650,133,-3.38,0,14,5.0,MCC,0-5-0,0-5
6651,133,5.76,1,15,3.0,MCC,0-3-1,0-3
6652,133,5.09,1,16,2.0,MCC,1-2-1,1-2
6653,133,-5.51,0,17,2.0,MCC,1-2-0,1-2
6654,133,-7.47,0,18,1.0,MCC,0-1-0,0-1
6655,133,-5.96,0,19,1.0,MCC,0-1-0,0-1
6656,133,-7.86,0,20,1.0,MCC,0-1-0,0-1
6657,133,-5.21,0,21,3.0,MCC,0-3-0,0-3
6658,133,-4.5,0,22,4.0,MCC,0-4-0,0-4
6659,133,-23.16,0,23,2.0,MCC,0-2-0,0-2
6660,133,13.13,1,24,1.0,MCC,0-1-1,0-1
6661,133,-3.95,0,25,0.0,MCC,1-0-0,1-0
6662,133,-7.69,0,26,3.0,MCC,0-3-0,0-3
6663,133,-9.16,0,27,2.0,MCC,0-2-0,0-2
6664,133,-7.08,0,28,2.0,MCC,0-2-0,0-2
6665,133,-2.73,0,29,0.0,MCC,0-0-0,0-0
6666,133,-5.44,0,30,0.0,MCC,0-0-0,0-0
6667,133,-3.65,0,31,4.0,MCC,0-4-0,0-4
6668,133,-2.56,0,32,5.0,MCC,0-5-0,0-5
6669,133,5.88,1,33,2.0,MCC,0-2-1,0-2
6670,133,3.84,1,34,1.0,MCC,1-1-1,1-1
6671,133,-4.51,0,35,3.0,MCC,1-3-0,1-3
6672,133,9.44,1,36,1.0,MCC,0-1-1,0-1
6673,133,-13.54,0,37,2.0,MCC,1-2-0,1-2
6674,133,-3.03,0,38,1.0,MCC,0-1-0,0-1
6675,133,-6.96,0,39,0.0,MCC,0-0-0,0-0
6676,133,11.88,1,40,0.0,MCC,0-0-1,0-0
6677,133,11.05,1,41,1.0,MCC,1-1-1,1-1
6678,133,-2.68,0,42,2.0,MCC,1-2-0,1-2
6679,133,-3.18,0,43,3.0,MCC,0-3-0,0-3
6680,133,-5.7,0,44,1.0,MCC,0-1-0,0-1
6681,133,-6.94,0,45,2.0,MCC,0-2-0,0-2
6682,133,-6.53,0,46,0.0,MCC,0-0-0,0-0
6683,133,-6.53,0,47,2.0,MCC,,
6684,15,-15.57,0,1,,PD,---0,--
6685,15,-4.67,0,2,7.0,PD,0-7-0,0-7
6686,15,-3.99,0,3,6.0,PD,0-6-0,0-6
6687,15,-3.18,0,4,5.0,PD,0-5-0,0-5
6688,15,-2.61,0,5,5.0,PD,0-5-0,0-5
6689,15,-2.26,0,6,2.0,PD,0-2-0,0-2
6690,15,-2.76,0,7,4.0,PD,0-4-0,0-4
6691,15,-6.29,0,8,4.0,PD,0-4-0,0-4
6692,15,-1.9,0,9,2.0,PD,0-2-0,0-2
6693,15,-2.8,0,10,3.0,PD,0-3-0,0-3
6694,15,-8.19,0,11,4.0,PD,0-4-0,0-4
6695,15,-4.99,0,12,3.0,PD,0-3-0,0-3
6696,15,-6.85,0,13,2.0,PD,0-2-0,0-2
6697,15,-1.67,0,14,3.0,PD,0-3-0,0-3
6698,15,-2.88,0,15,3.0,PD,0-3-0,0-3
6699,15,-1.19,0,16,6.0,PD,0-6-0,0-6
6700,15,-3.02,0,17,4.0,PD,0-4-0,0-4
6701,15,-3.05,0,18,1.0,PD,0-1-0,0-1
6702,15,-2.85,0,19,2.0,PD,0-2-0,0-2
6703,15,-3.09,0,20,2.0,PD,0-2-0,0-2
6704,15,-4.38,0,21,1.0,PD,0-1-0,0-1
6705,15,-1.83,0,22,1.0,PD,0-1-0,0-1
6706,15,-1.3,0,23,4.0,PD,0-4-0,0-4
6707,15,-2.45,0,24,3.0,PD,0-3-0,0-3
6708,15,-4.01,0,25,4.0,PD,0-4-0,0-4
6709,15,-1.38,0,26,3.0,PD,0-3-0,0-3
6710,15,-2.21,0,27,1.0,PD,0-1-0,0-1
6711,15,-2.19,0,28,1.0,PD,0-1-0,0-1
6712,15,-1.67,0,29,1.0,PD,0-1-0,0-1
6713,15,-2.49,0,30,2.0,PD,0-2-0,0-2
6714,15,-3.39,0,31,4.0,PD,0-4-0,0-4
6715,15,-2.64,0,32,3.0,PD,0-3-0,0-3
6716,15,-2.95,0,33,2.0,PD,0-2-0,0-2
6717,15,-4.02,0,34,4.0,PD,0-4-0,0-4
6718,15,-2.43,0,35,5.0,PD,0-5-0,0-5
6719,15,-2.89,0,36,3.0,PD,0-3-0,0-3
6720,15,-2.27,0,37,4.0,PD,0-4-0,0-4
6721,15,-2.56,0,38,2.0,PD,0-2-0,0-2
6722,15,-0.51,0,39,2.0,PD,0-2-0,0-2
6723,15,-0.67,0,40,2.0,PD,0-2-0,0-2
6724,15,-0.88,0,41,2.0,PD,0-2-0,0-2
6725,15,-1.08,0,42,2.0,PD,0-2-0,0-2
6726,15,-2.82,0,43,1.0,PD,0-1-0,0-1
6727,15,-2.67,0,44,1.0,PD,0-1-0,0-1
6728,15,-1.79,0,45,2.0,PD,0-2-0,0-2
6729,15,-1.87,0,46,2.0,PD,0-2-0,0-2
6730,15,-1.37,0,47,2.0,PD,,
6731,123,6.46,1,1,,MCC,---1,--
6732,123,8.73,1,2,5.0,MCC,1-5-1,1-5
6733,123,4.41,1,3,3.0,MCC,1-3-1,1-3
6734,123,8.17,1,4,3.0,MCC,1-3-1,1-3
6735,123,8.28,1,5,4.0,MCC,1-4-1,1-4
6736,123,6.25,1,6,0.0,MCC,1-0-1,1-0
6737,123,6.91,1,7,4.0,MCC,1-4-1,1-4
6738,123,-4.79,0,8,2.0,MCC,1-2-0,1-2
6739,123,-8.48,0,9,2.0,MCC,0-2-0,0-2
6740,123,5.11,1,10,3.0,MCC,0-3-1,0-3
6741,123,5.51,1,11,2.0,MCC,1-2-1,1-2
6742,123,-3.64,0,12,2.0,MCC,1-2-0,1-2
6743,123,-7.67,0,13,2.0,MCC,0-2-0,0-2
6744,123,-7.6,0,14,2.0,MCC,0-2-0,0-2
6745,123,9.01,1,15,2.0,MCC,0-2-1,0-2
6746,123,7.28,1,16,5.0,MCC,1-5-1,1-5
6747,123,-5.91,0,17,2.0,MCC,1-2-0,1-2
6748,123,-7.22,0,18,1.0,MCC,0-1-0,0-1
6749,123,-6.51,0,19,2.0,MCC,0-2-0,0-2
6750,123,-4.41,0,20,2.0,MCC,0-2-0,0-2
6751,123,-3.59,0,21,1.0,MCC,0-1-0,0-1
6752,123,9.75,1,22,1.0,MCC,0-1-1,0-1
6753,123,3.34,1,23,2.0,MCC,1-2-1,1-2
6754,123,4.9,1,24,3.0,MCC,1-3-1,1-3
6755,123,6.65,1,25,1.0,MCC,1-1-1,1-1
6756,123,-7.38,0,26,2.0,MCC,1-2-0,1-2
6757,123,-4.01,0,27,1.0,MCC,0-1-0,0-1
6758,123,-4.78,0,28,1.0,MCC,0-1-0,0-1
6759,123,5.8,1,29,1.0,MCC,0-1-1,0-1
6760,123,3.62,1,30,2.0,MCC,1-2-1,1-2
6761,123,8.13,1,31,2.0,MCC,1-2-1,1-2
6762,123,6.17,1,32,2.0,MCC,1-2-1,1-2
6763,123,3.58,1,33,2.0,MCC,1-2-1,1-2
6764,123,5.04,1,34,2.0,MCC,1-2-1,1-2
6765,123,4.2,1,35,4.0,MCC,1-4-1,1-4
6766,123,4.7,1,36,3.0,MCC,1-3-1,1-3
6767,123,3.59,1,37,1.0,MCC,1-1-1,1-1
6768,123,3.58,1,38,1.0,MCC,1-1-1,1-1
6769,123,9.74,1,39,1.0,MCC,1-1-1,1-1
6770,123,6.8,1,40,2.0,MCC,1-2-1,1-2
6771,123,8.36,1,41,0.0,MCC,1-0-1,1-0
6772,123,7.55,1,42,1.0,MCC,1-1-1,1-1
6773,123,3.84,1,43,2.0,MCC,1-2-1,1-2
6774,123,-5.79,0,44,0.0,MCC,1-0-0,1-0
6775,123,6.18,1,45,3.0,MCC,0-3-1,0-3
6776,123,5.79,1,46,1.0,MCC,1-1-1,1-1
6777,123,6.69,1,47,1.0,MCC,,
6778,51,5.96,1,1,,MCC,---1,--
6779,51,-6.49,0,2,6.0,MCC,1-6-0,1-6
6780,51,-7.88,0,3,4.0,MCC,0-4-0,0-4
6781,51,7.26,1,4,5.0,MCC,0-5-1,0-5
6782,51,-6.57,0,5,2.0,MCC,1-2-0,1-2
6783,51,8.62,1,6,3.0,MCC,0-3-1,0-3
6784,51,-8.0,0,7,3.0,MCC,1-3-0,1-3
6785,51,-12.82,0,8,2.0,MCC,0-2-0,0-2
6786,51,8.01,1,9,2.0,MCC,0-2-1,0-2
6787,51,-7.41,0,10,3.0,MCC,1-3-0,1-3
6788,51,-11.24,0,11,3.0,MCC,0-3-0,0-3
6789,51,12.0,1,12,3.0,MCC,0-3-1,0-3
6790,51,12.77,1,13,2.0,MCC,1-2-1,1-2
6791,51,-7.57,0,14,0.0,MCC,1-0-0,1-0
6792,51,16.64,1,15,1.0,MCC,0-1-1,0-1
6793,51,14.69,1,16,4.0,MCC,1-4-1,1-4
6794,51,-5.85,0,17,3.0,MCC,1-3-0,1-3
6795,51,-7.24,0,18,2.0,MCC,0-2-0,0-2
6796,51,-12.67,0,19,2.0,MCC,0-2-0,0-2
6797,51,-7.01,0,20,2.0,MCC,0-2-0,0-2
6798,51,-17.96,0,21,1.0,MCC,0-1-0,0-1
6799,51,-12.63,0,22,3.0,MCC,0-3-0,0-3
6800,51,9.15,1,23,3.0,MCC,0-3-1,0-3
6801,51,-17.33,0,24,4.0,MCC,1-4-0,1-4
6802,51,15.87,1,25,3.0,MCC,0-3-1,0-3
6803,51,-18.73,0,26,2.0,MCC,1-2-0,1-2
6804,51,-10.96,0,27,2.0,MCC,0-2-0,0-2
6805,51,-5.88,0,28,1.0,MCC,0-1-0,0-1
6806,51,9.39,1,29,2.0,MCC,0-2-1,0-2
6807,51,-17.06,0,30,2.0,MCC,1-2-0,1-2
6808,51,8.85,1,31,3.0,MCC,0-3-1,0-3
6809,51,-5.71,0,32,1.0,MCC,1-1-0,1-1
6810,51,-10.99,0,33,4.0,MCC,0-4-0,0-4
6811,51,8.74,1,34,2.0,MCC,0-2-1,0-2
6812,51,-15.78,0,35,2.0,MCC,1-2-0,1-2
6813,51,-18.01,0,36,5.0,MCC,0-5-0,0-5
6814,51,10.56,1,37,2.0,MCC,0-2-1,0-2
6815,51,-14.74,0,38,1.0,MCC,1-1-0,1-1
6816,51,-13.55,0,39,2.0,MCC,0-2-0,0-2
6817,51,-16.11,0,40,3.0,MCC,0-3-0,0-3
6818,51,7.47,1,41,2.0,MCC,0-2-1,0-2
6819,51,15.82,1,42,1.0,MCC,1-1-1,1-1
6820,51,-4.66,0,43,3.0,MCC,1-3-0,1-3
6821,51,14.55,1,44,2.0,MCC,0-2-1,0-2
6822,51,-8.01,0,45,0.0,MCC,1-0-0,1-0
6823,51,-4.2,0,46,2.0,MCC,0-2-0,0-2
6824,51,10.25,1,47,2.0,MCC,,
6871,158,-15.35,0,1,,MCC,---0,--
6872,158,16.71,1,2,5.0,MCC,0-5-1,0-5
6873,158,8.27,1,3,5.0,MCC,1-5-1,1-5
6874,158,-14.18,0,4,2.0,MCC,1-2-0,1-2
6875,158,8.2,1,5,4.0,MCC,0-4-1,0-4
6876,158,9.76,1,6,5.0,MCC,1-5-1,1-5
6877,158,6.14,1,7,2.0,MCC,1-2-1,1-2
6878,158,-8.4,0,8,1.0,MCC,1-1-0,1-1
6879,158,8.54,1,9,3.0,MCC,0-3-1,0-3
6880,158,11.69,1,10,2.0,MCC,1-2-1,1-2
6881,158,-2.82,0,11,2.0,MCC,1-2-0,1-2
6882,158,-5.1,0,12,4.0,MCC,0-4-0,0-4
6883,158,-9.0,0,13,5.0,MCC,0-5-0,0-5
6884,158,9.06,1,14,3.0,MCC,0-3-1,0-3
6885,158,-4.14,0,15,1.0,MCC,1-1-0,1-1
6886,158,6.54,1,16,3.0,MCC,0-3-1,0-3
6887,158,5.84,1,17,4.0,MCC,1-4-1,1-4
6888,158,6.12,1,18,4.0,MCC,1-4-1,1-4
6889,158,-5.25,0,19,2.0,MCC,1-2-0,1-2
6890,158,4.5,1,20,1.0,MCC,0-1-1,0-1
6891,158,2.24,1,21,1.0,MCC,1-1-1,1-1
6892,158,4.95,1,22,3.0,MCC,1-3-1,1-3
6893,158,3.82,1,23,3.0,MCC,1-3-1,1-3
6894,158,8.27,1,24,3.0,MCC,1-3-1,1-3
6895,158,5.86,1,25,2.0,MCC,1-2-1,1-2
6896,158,9.2,1,26,2.0,MCC,1-2-1,1-2
6897,158,4.72,1,27,1.0,MCC,1-1-1,1-1
6898,158,-4.31,0,28,1.0,MCC,1-1-0,1-1
6899,158,-3.85,0,29,3.0,MCC,0-3-0,0-3
6900,158,6.33,1,30,3.0,MCC,0-3-1,0-3
6901,158,-5.62,0,31,2.0,MCC,1-2-0,1-2
6902,158,-10.34,0,32,3.0,MCC,0-3-0,0-3
6903,158,-5.68,0,33,3.0,MCC,0-3-0,0-3
6904,158,-10.34,0,34,1.0,MCC,0-1-0,0-1
6905,158,-8.05,0,35,2.0,MCC,0-2-0,0-2
6906,158,-13.33,0,36,4.0,MCC,0-4-0,0-4
6907,158,-10.25,0,37,2.0,MCC,0-2-0,0-2
6908,158,-3.22,0,38,0.0,MCC,0-0-0,0-0
6909,158,4.42,1,39,1.0,MCC,0-1-1,0-1
6910,158,13.21,1,40,1.0,MCC,1-1-1,1-1
6911,158,-12.38,0,41,3.0,MCC,1-3-0,1-3
6912,158,-6.32,0,42,1.0,MCC,0-1-0,0-1
6913,158,6.65,1,43,3.0,MCC,0-3-1,0-3
6914,158,4.42,1,44,4.0,MCC,1-4-1,1-4
6915,158,8.75,1,45,2.0,MCC,1-2-1,1-2
6916,158,-8.67,0,46,1.0,MCC,1-1-0,1-1
6917,158,-10.74,0,47,2.0,MCC,,
6918,110,6.76,1,1,,MCC,---1,--
6919,110,4.75,1,2,4.0,MCC,1-4-1,1-4
6920,110,-2.76,0,3,6.0,MCC,1-6-0,1-6
6921,110,4.44,1,4,3.0,MCC,0-3-1,0-3
6922,110,4.47,1,5,4.0,MCC,1-4-1,1-4
6923,110,-2.77,0,6,5.0,MCC,1-5-0,1-5
6924,110,-3.62,0,7,4.0,MCC,0-4-0,0-4
6925,110,3.13,1,8,2.0,MCC,0-2-1,0-2
6926,110,-3.58,0,9,3.0,MCC,1-3-0,1-3
6927,110,-4.74,0,10,3.0,MCC,0-3-0,0-3
6928,110,2.88,1,11,4.0,MCC,0-4-1,0-4
6929,110,3.31,1,12,4.0,MCC,1-4-1,1-4
6930,110,3.78,1,13,3.0,MCC,1-3-1,1-3
6931,110,-3.04,0,14,2.0,MCC,1-2-0,1-2
6932,110,-8.01,0,15,2.0,MCC,0-2-0,0-2
6933,110,2.59,1,16,2.0,MCC,0-2-1,0-2
6934,110,4.0,1,17,4.0,MCC,1-4-1,1-4
6935,110,-2.78,0,18,4.0,MCC,1-4-0,1-4
6936,110,-2.49,0,19,3.0,MCC,0-3-0,0-3
6937,110,-5.66,0,20,3.0,MCC,0-3-0,0-3
6938,110,-2.81,0,21,4.0,MCC,0-4-0,0-4
6939,110,4.73,1,22,3.0,MCC,0-3-1,0-3
6940,110,-2.6,0,23,4.0,MCC,1-4-0,1-4
6941,110,-3.73,0,24,4.0,MCC,0-4-0,0-4
6942,110,-4.6,0,25,4.0,MCC,0-4-0,0-4
6943,110,-3.53,0,26,2.0,MCC,0-2-0,0-2
6944,110,-5.94,0,27,1.0,MCC,0-1-0,0-1
6945,110,3.76,1,28,2.0,MCC,0-2-1,0-2
6946,110,5.58,1,29,1.0,MCC,1-1-1,1-1
6947,110,-2.34,0,30,3.0,MCC,1-3-0,1-3
6948,110,2.17,1,31,3.0,MCC,0-3-1,0-3
6949,110,-4.22,0,32,3.0,MCC,1-3-0,1-3
6950,110,-3.0,0,33,2.0,MCC,0-2-0,0-2
6951,110,4.45,1,34,1.0,MCC,0-1-1,0-1
6952,110,2.19,1,35,1.0,MCC,1-1-1,1-1
6953,110,-3.74,0,36,1.0,MCC,1-1-0,1-1
6954,110,-2.85,0,37,2.0,MCC,0-2-0,0-2
6955,110,-5.16,0,38,0.0,MCC,0-0-0,0-0
6956,110,-3.4,0,39,1.0,MCC,0-1-0,0-1
6957,110,3.33,1,40,3.0,MCC,0-3-1,0-3
6958,110,-3.09,0,41,2.0,MCC,1-2-0,1-2
6959,110,2.6,1,42,1.0,MCC,0-1-1,0-1
6960,110,2.45,1,43,1.0,MCC,1-1-1,1-1
6961,110,-2.76,0,44,4.0,MCC,1-4-0,1-4
6962,110,-2.18,0,45,6.0,MCC,0-6-0,0-6
6963,110,2.92,1,46,2.0,MCC,0-2-1,0-2
6964,110,-2.43,0,47,1.0,MCC,,
6965,125,5.34,1,1,,PD,---1,--
6966,125,20.27,1,2,3.0,PD,1-3-1,1-3
6967,125,-10.01,0,3,4.0,PD,1-4-0,1-4
6968,125,5.79,1,4,2.0,PD,0-2-1,0-2
6969,125,6.9,1,5,2.0,PD,1-2-1,1-2
6970,125,4.21,1,6,4.0,PD,1-4-1,1-4
6971,125,-6.81,0,7,1.0,PD,1-1-0,1-1
6972,125,9.37,1,8,2.0,PD,0-2-1,0-2
6973,125,7.47,1,9,3.0,PD,1-3-1,1-3
6974,125,4.69,1,10,1.0,PD,1-1-1,1-1
6975,125,5.5,1,11,2.0,PD,1-2-1,1-2
6976,125,4.42,1,12,3.0,PD,1-3-1,1-3
6977,125,-5.65,0,13,2.0,PD,1-2-0,1-2
6978,125,-8.05,0,14,3.0,PD,0-3-0,0-3
6979,125,-9.8,0,15,1.0,PD,0-1-0,0-1
6980,125,20.12,1,16,2.0,PD,0-2-1,0-2
6981,125,5.32,1,17,2.0,PD,1-2-1,1-2
6982,125,8.33,1,18,4.0,PD,1-4-1,1-4
6983,125,5.18,1,19,2.0,PD,1-2-1,1-2
6984,125,6.57,1,20,2.0,PD,1-2-1,1-2
6985,125,4.48,1,21,3.0,PD,1-3-1,1-3
6986,125,3.47,1,22,1.0,PD,1-1-1,1-1
6987,125,7.44,1,23,2.0,PD,1-2-1,1-2
6988,125,17.77,1,24,2.0,PD,1-2-1,1-2
6989,125,-10.27,0,25,2.0,PD,1-2-0,1-2
6990,125,-6.07,0,26,2.0,PD,0-2-0,0-2
6991,125,-5.56,0,27,0.0,PD,0-0-0,0-0
6992,125,-6.46,0,28,1.0,PD,0-1-0,0-1
6993,125,10.24,1,29,3.0,PD,0-3-1,0-3
6994,125,-12.33,0,30,2.0,PD,1-2-0,1-2
6995,125,-12.17,0,31,2.0,PD,0-2-0,0-2
6996,125,-7.33,0,32,3.0,PD,0-3-0,0-3
6997,125,-11.63,0,33,2.0,PD,0-2-0,0-2
6998,125,-6.48,0,34,2.0,PD,0-2-0,0-2
6999,125,-3.01,0,35,2.0,PD,0-2-0,0-2
7000,125,-2.25,0,36,3.0,PD,0-3-0,0-3
7001,125,-16.91,0,37,1.0,PD,0-1-0,0-1
7002,125,-11.62,0,38,0.0,PD,0-0-0,0-0
7003,125,-4.43,0,39,1.0,PD,0-1-0,0-1
7004,125,-9.69,0,40,2.0,PD,0-2-0,0-2
7005,125,-3.21,0,41,3.0,PD,0-3-0,0-3
7006,125,-16.5,0,42,3.0,PD,0-3-0,0-3
7007,125,-6.52,0,43,2.0,PD,0-2-0,0-2
7008,125,13.45,1,44,4.0,PD,0-4-1,0-4
7009,125,-25.8,0,45,4.0,PD,1-4-0,1-4
7010,125,-11.46,0,46,1.0,PD,0-1-0,0-1
7011,125,-6.57,0,47,4.0,PD,,
7012,163,-7.71,0,1,,MCC,---0,--
7013,163,8.56,1,2,3.0,MCC,0-3-1,0-3
7014,163,-26.04,0,3,4.0,MCC,1-4-0,1-4
7015,163,-10.55,0,4,2.0,MCC,0-2-0,0-2
7016,163,8.39,1,5,2.0,MCC,0-2-1,0-2
7017,163,-18.02,0,6,3.0,MCC,1-3-0,1-3
7018,163,13.17,1,7,3.0,MCC,0-3-1,0-3
7019,163,-14.29,0,8,1.0,MCC,1-1-0,1-1
7020,163,-18.2,0,9,4.0,MCC,0-4-0,0-4
7021,163,2.79,1,10,1.0,MCC,0-1-1,0-1
7022,163,-12.17,0,11,2.0,MCC,1-2-0,1-2
7023,163,-7.57,0,12,2.0,MCC,0-2-0,0-2
7024,163,6.41,1,13,3.0,MCC,0-3-1,0-3
7025,163,-9.1,0,14,0.0,MCC,1-0-0,1-0
